context_id,sortie_id,view_id,feature_name,semantic_category,descriptor,descriptor_key,current_value,future_value,current_count,future_count,status,snapshot_sha256
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f4,eeg,line_length,eeg.f4::line_length,10.1923828125,25.7490234375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f4,eeg,spectral_entropy,eeg.f4::spectral_entropy,0.5275495265835227,0.1771073608744113,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,centered_rms,eeg.f7::centered_rms,21.71647233144745,64.14423106039493,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,mad,eeg.f7::mad,11.153518676757812,46.02223587036133,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,line_length,eeg.f7::line_length,5.8561553955078125,9.00775146484375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,spectral_entropy,eeg.f7::spectral_entropy,0.5399954036813479,0.1414470635294678,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,centered_rms,eeg.f8::centered_rms,74.89409805472604,85.06179901923129,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,mad,eeg.f8::mad,29.19140625,74.554443359375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,line_length,eeg.f8::line_length,13.90283203125,25.07861328125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,spectral_entropy,eeg.f8::spectral_entropy,0.5501068334290755,0.23160577145009031,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,centered_rms,eeg.fp1::centered_rms,20.14960956895752,68.53745072276521,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,mad,eeg.fp1::mad,12.762832641601562,55.33174133300781,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,line_length,eeg.fp1::line_length,5.61029052734375,12.0699462890625,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,spectral_entropy,eeg.fp1::spectral_entropy,0.5792131331094501,0.09727440047218823,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,centered_rms,eeg.fp2::centered_rms,28.77428952591333,77.2659655208239,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,mad,eeg.fp2::mad,10.7623291015625,79.5721435546875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,line_length,eeg.fp2::line_length,8.89599609375,12.78515625,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,spectral_entropy,eeg.fp2::spectral_entropy,0.3913881970100768,0.13667895965414878,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,centered_rms,eeg.fpz::centered_rms,32.65213532219856,52.82259685991513,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,mad,eeg.fpz::mad,21.79296875,39.517578125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,line_length,eeg.fpz::line_length,6.3037109375,8.3818359375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,spectral_entropy,eeg.fpz::spectral_entropy,0.5383442617878186,0.10811875632321509,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,centered_rms,eeg.fz::centered_rms,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,mad,eeg.fz::mad,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,line_length,eeg.fz::line_length,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,spectral_entropy,eeg.fz::spectral_entropy,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,spo2.toi1,spo2,median,spo2.toi1::median,49.406959533691406,49.989662170410156,5,5,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,spo2.toi1,spo2,slope,spo2.toi1::slope,0.024471282958984375,0.12021331787109375,5,5,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,spo2.toi1,spo2,mad,spo2.toi1::mad,0.09585952758789062,0.178558349609375,5,5,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,spo2.toi2,spo2,median,spo2.toi2::median,64.27459716796875,64.77324676513672,5,5,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,spo2.toi2,spo2,slope,spo2.toi2::slope,0.1065155029296875,0.067266845703125,5,5,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,spo2.toi2,spo2,mad,spo2.toi2::mad,0.1054840087890625,0.0224609375,5,5,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af3,eeg,centered_rms,eeg.af3::centered_rms,64.66093563466676,16.75649137383904,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af3,eeg,mad,eeg.af3::mad,29.34783935546875,8.42657470703125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af3,eeg,line_length,eeg.af3::line_length,11.17584228515625,4.649169921875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af3,eeg,spectral_entropy,eeg.af3::spectral_entropy,0.19402300776779302,0.4631993220436841,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af4,eeg,centered_rms,eeg.af4::centered_rms,82.50422340647455,30.814995405993084,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af4,eeg,mad,eeg.af4::mad,79.84039306640625,28.2861328125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af4,eeg,line_length,eeg.af4::line_length,21.4129638671875,8.5606689453125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.af4,eeg,spectral_entropy,eeg.af4::spectral_entropy,0.26887467889041616,0.3610231378646921,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f3,eeg,centered_rms,eeg.f3::centered_rms,57.19637195953899,43.45382922993132,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f3,eeg,mad,eeg.f3::mad,51.99072265625,24.43017578125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f3,eeg,line_length,eeg.f3::line_length,23.6259765625,23.6259765625,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f3,eeg,spectral_entropy,eeg.f3::spectral_entropy,0.2984687408082468,0.5126361946903689,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f4,eeg,centered_rms,eeg.f4::centered_rms,105.15248422045394,33.1964713959325,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f4,eeg,mad,eeg.f4::mad,84.109619140625,16.875732421875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f4,eeg,line_length,eeg.f4::line_length,25.7490234375,13.0087890625,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f4,eeg,spectral_entropy,eeg.f4::spectral_entropy,0.1771073608744113,0.6289717745141888,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,centered_rms,eeg.f7::centered_rms,64.14423106039493,18.532198670671587,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,mad,eeg.f7::mad,46.02223587036133,10.9188232421875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,line_length,eeg.f7::line_length,9.00775146484375,8.225433349609375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f7,eeg,spectral_entropy,eeg.f7::spectral_entropy,0.1414470635294678,0.38564546375406555,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,centered_rms,eeg.f8::centered_rms,85.06179901923129,46.41140938550323,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,mad,eeg.f8::mad,74.554443359375,36.634521484375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,line_length,eeg.f8::line_length,25.07861328125,10.662109375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.f8,eeg,spectral_entropy,eeg.f8::spectral_entropy,0.23160577145009031,0.48207627126461833,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,centered_rms,eeg.fp1::centered_rms,68.53745072276521,15.469052630799087,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,mad,eeg.fp1::mad,55.33174133300781,7.722526550292969,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,line_length,eeg.fp1::line_length,12.0699462890625,6.951385498046875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp1,eeg,spectral_entropy,eeg.fp1::spectral_entropy,0.09727440047218823,0.6644958660244583,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,centered_rms,eeg.fp2::centered_rms,77.2659655208239,16.48173611757268,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,mad,eeg.fp2::mad,79.5721435546875,14.539794921875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,line_length,eeg.fp2::line_length,12.78515625,6.12451171875,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fp2,eeg,spectral_entropy,eeg.fp2::spectral_entropy,0.13667895965414878,0.7278635599967191,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,centered_rms,eeg.fpz::centered_rms,52.82259685991513,17.7986184368928,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,mad,eeg.fpz::mad,39.517578125,13.958984375,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,line_length,eeg.fpz::line_length,8.3818359375,7.578125,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fpz,eeg,spectral_entropy,eeg.fpz::spectral_entropy,0.10811875632321509,0.6504576686624323,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,centered_rms,eeg.fz::centered_rms,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,mad,eeg.fz::mad,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,line_length,eeg.fz::line_length,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,eeg.fz,eeg,spectral_entropy,eeg.fz::spectral_entropy,0.0,0.0,20,20,completed,c3968bc4621d4e2729e7b298fbea72fd9f1c4a8e3013f22ff0db4be9f7aebed3
