split_id,outer_pool_id,split_kind,main_selection,role,context_id,residual_response,high_residual_response,high_residual_threshold,selected_descriptor_count,fit_sample_hash,status,outer_test_opened
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,1.155458703261458,1,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,1.179820980378734,1,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,1.0593944125716268,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,1.1412734874622525,1,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009,1.1394537217958107,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010,1.1049672377349615,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011,1.1020268578285146,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030,1.079050897476376,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031,1.0342656707277529,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032,0.9627885544954267,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033,0.882927767831537,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034,1.1543920627446915,1,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035,0.5457771984508131,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025,0.2513007799632184,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026,0.14268788283299225,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027,0.10828024142183408,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028,0.06083870598732186,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029,0.13992970919070155,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030,0.09110016299191621,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,0.69519471256262,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.21218682559190774,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013,0.14674608878624673,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014,0.13257325164425196,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0015,0.0862556380430142,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0016,0.18702718794279447,0,1.1412734874622525,46,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005,0.09313172389497003,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006,0.09627732171027123,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007,1.819165114491248,1,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008,1.8560350653090205,1,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009,1.770598994033343,1,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010,1.831827562498623,1,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011,1.7391932357270103,1,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012,0.15586521062649408,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013,0.12835284667340915,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026,0.1140939827717859,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027,0.14140602195767057,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028,0.12003712439789112,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029,0.43511529784599245,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030,0.47378126606612053,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031,0.391227860077909,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032,0.43220500663701805,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033,0.08113645017454303,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034,0.12488984860990171,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035,0.10612163244864407,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0027,0.0999379705436492,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0028,0.053532769049595065,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029,0.06477289883653864,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030,0.06098732839842309,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031,0.09895767607771075,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032,0.06917423501422815,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007,0.3876168039740951,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008,0.20795350356895073,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009,0.2749063275303103,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010,0.2202489853048973,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,0.21848753613360195,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.12433989494280775,0,1.1064872508965653,46,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005,1.1109812508219534,1,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006,1.0871531560804308,1,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007,1.0621288706087795,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008,1.0887094607696444,1,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009,1.0865518800164122,1,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010,1.0999925561375075,1,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011,1.078181094139493,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026,0.05444858588422455,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027,0.06489681411400308,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028,0.04898715563153508,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029,0.21933844192204846,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030,0.2670279560787711,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031,0.2216531271610221,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032,0.2101549865468377,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033,0.11607595685455778,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034,0.0841917921927537,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035,0.05275820016798302,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0025,0.09029964313334625,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0026,0.09795356192378978,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0027,0.07806903523756296,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0028,0.07422921874460862,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029,0.05433990775157441,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030,0.08308128404717431,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007,0.22550971782914206,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008,0.2953390035351672,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009,0.2970201299889282,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010,0.13589187463991095,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,0.21893610065761063,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
leave_one_view_out__fold01__candidate_327,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.18416856481538244,0,1.0865518800164122,46,bd5e45a5dde6a665d2228400a2f1ad50c2cd771dc14b6160865be067cb54059c,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,0.9108280314942888,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,0.8526583967446285,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,0.4707328002452475,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,1.06882342071528,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009,0.7441788877980163,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010,0.7518182119854462,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011,0.457435103482325,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
