fold_id,split_strategy,held_out_group,task_id,task_name,task_type,split_role,context_id,score,class_label,continuous_target,high_response_label,valid_field_count,status,fit_sample_hash,representative_statistic
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009,0.8026417831607007,,0.8026417831607007,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010,2.293554066302257,,2.293554066302257,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,1.2966702649125985,,1.2966702649125985,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.5758427845097812,,0.5758427845097812,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013,0.9813836037361959,,0.9813836037361959,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014,0.878395412342364,,0.878395412342364,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0015,0.3072854640850116,,0.3072854640850116,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0016,1.5181342344065758,,1.5181342344065758,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0017,1.061139849087786,,1.061139849087786,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0018,0.9677893713823701,,0.9677893713823701,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0019,0.532467496926553,,0.532467496926553,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0020,1.7064264480173639,,1.7064264480173639,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0021,0.6337283494486993,,0.6337283494486993,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0022,0.5713465685406963,,0.5713465685406963,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0023,0.9416651191116666,,0.9416651191116666,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0024,0.4835207812060069,,0.4835207812060069,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0025,0.37741202170220206,,0.37741202170220206,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026,0.6314900542371924,,0.6314900542371924,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027,0.27123418854219317,,0.27123418854219317,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028,1.460631439946222,,1.460631439946222,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029,1.1762464230410636,,1.1762464230410636,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030,0.806960401934289,,0.806960401934289,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031,1.212067120358489,,1.212067120358489,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032,0.6947258407296225,,0.6947258407296225,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033,1.3261363164651,,1.3261363164651,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034,1.2716251611819944,,1.2716251611819944,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035,0.7077217751436287,,0.7077217751436287,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,0.7761742894628041,,0.7761742894628041,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,2.194167291404945,,2.194167291404945,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,0.6046901205495218,,0.6046901205495218,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,1.0368932473967076,,1.0368932473967076,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009,0.4026945595390745,,0.4026945595390745,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010,0.8865023600741017,,0.8865023600741017,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011,0.437840838415428,,0.437840838415428,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0012,0.4460053359489496,,0.4460053359489496,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0013,0.8568257863495612,,0.8568257863495612,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0014,0.9581724338928358,,0.9581724338928358,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0015,0.9117507302815621,,0.9117507302815621,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0016,0.5849005064496725,,0.5849005064496725,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0017,0.43767541374806157,,0.43767541374806157,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,0.5535797089150502,,0.5535797089150502,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,0.3456799454231698,,0.3456799454231698,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0020,0.5572743279519993,,0.5572743279519993,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0021,0.51643837913741,,0.51643837913741,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0022,0.6890283197991481,,0.6890283197991481,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0023,0.537315708468195,,0.537315708468195,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0024,0.5472962339630852,,0.5472962339630852,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025,1.8042241009995685,,1.8042241009995685,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026,0.6510263078382167,,0.6510263078382167,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027,1.7421383753381372,,1.7421383753381372,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028,1.5639127577284029,,1.5639127577284029,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029,2.1186254708950782,,2.1186254708950782,1.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030,0.42750093351218443,,0.42750093351218443,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0031,0.9249108806608722,,0.9249108806608722,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0032,0.4312342684170389,,0.4312342684170389,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0033,1.0759881205412316,,1.0759881205412316,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0034,0.9816219480341558,,0.9816219480341558,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,机动诱发生理响应预测,regression_and_binary,test,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0035,0.8293090803404944,,0.8293090803404944,0.0,12,completed,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,window_mean_fallback
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,0.02806928290500953,low,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,0.11936118816663795,low,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,0.26926684366605125,low,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,0.3557384917185687,medium,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009,1.3323185867529523,high,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010,0.4252487430803583,medium,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011,0.3827786305266107,medium,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0012,0.18248101315034532,low,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,机动强度弱监督分类,classification,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0013,0.2603395111760146,low,,,5,completed,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,
