sample_id,group_id,profile_id,trajectory_id,role,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g1_state_space__train_profile_004__trajectory_024__seed_100024__clock_offset_and_drift::context_120.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_024__seed_100024,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_024__seed_100024/clock_offset_and_drift/raw_dual_stream.npz,2b0aa8bb7b660ac80be5634f64d715b6397d9110713dd8d63e93a00f0263d355,False
g1_state_space__train_profile_004__trajectory_025__seed_100025__clock_offset_and_drift::context_030.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_025__seed_100025,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_025__seed_100025/clock_offset_and_drift/raw_dual_stream.npz,2125bcf6a11c7228adfb4d0adfc13756b7f01fbb954dab3da812df771545e5c7,False
g1_state_space__train_profile_004__trajectory_025__seed_100025__clock_offset_and_drift::context_060.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_025__seed_100025,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_025__seed_100025/clock_offset_and_drift/raw_dual_stream.npz,2125bcf6a11c7228adfb4d0adfc13756b7f01fbb954dab3da812df771545e5c7,False
g1_state_space__train_profile_004__trajectory_025__seed_100025__clock_offset_and_drift::context_090.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_025__seed_100025,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_025__seed_100025/clock_offset_and_drift/raw_dual_stream.npz,2125bcf6a11c7228adfb4d0adfc13756b7f01fbb954dab3da812df771545e5c7,False
g1_state_space__train_profile_004__trajectory_025__seed_100025__clock_offset_and_drift::context_120.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_025__seed_100025,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_025__seed_100025/clock_offset_and_drift/raw_dual_stream.npz,2125bcf6a11c7228adfb4d0adfc13756b7f01fbb954dab3da812df771545e5c7,False
g1_state_space__train_profile_004__trajectory_026__seed_100026__clock_offset_and_drift::context_030.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_026__seed_100026,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_026__seed_100026/clock_offset_and_drift/raw_dual_stream.npz,1c88501ae09f4d00ca328f91440fb382d21876bf532773a308a76846893538da,False
g1_state_space__train_profile_004__trajectory_026__seed_100026__clock_offset_and_drift::context_060.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_026__seed_100026,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_026__seed_100026/clock_offset_and_drift/raw_dual_stream.npz,1c88501ae09f4d00ca328f91440fb382d21876bf532773a308a76846893538da,False
g1_state_space__train_profile_004__trajectory_026__seed_100026__clock_offset_and_drift::context_090.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_026__seed_100026,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_026__seed_100026/clock_offset_and_drift/raw_dual_stream.npz,1c88501ae09f4d00ca328f91440fb382d21876bf532773a308a76846893538da,False
g1_state_space__train_profile_004__trajectory_026__seed_100026__clock_offset_and_drift::context_120.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_026__seed_100026,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_026__seed_100026/clock_offset_and_drift/raw_dual_stream.npz,1c88501ae09f4d00ca328f91440fb382d21876bf532773a308a76846893538da,False
g1_state_space__train_profile_004__trajectory_027__seed_100027__clock_offset_and_drift::context_030.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_027__seed_100027,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_027__seed_100027/clock_offset_and_drift/raw_dual_stream.npz,9bb2ecb080a5a2062f0d25e973829cde603fad1da45bf36a02dfe8f93d839d74,False
g1_state_space__train_profile_004__trajectory_027__seed_100027__clock_offset_and_drift::context_060.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_027__seed_100027,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_027__seed_100027/clock_offset_and_drift/raw_dual_stream.npz,9bb2ecb080a5a2062f0d25e973829cde603fad1da45bf36a02dfe8f93d839d74,False
g1_state_space__train_profile_004__trajectory_027__seed_100027__clock_offset_and_drift::context_090.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_027__seed_100027,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_027__seed_100027/clock_offset_and_drift/raw_dual_stream.npz,9bb2ecb080a5a2062f0d25e973829cde603fad1da45bf36a02dfe8f93d839d74,False
g1_state_space__train_profile_004__trajectory_027__seed_100027__clock_offset_and_drift::context_120.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_027__seed_100027,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_027__seed_100027/clock_offset_and_drift/raw_dual_stream.npz,9bb2ecb080a5a2062f0d25e973829cde603fad1da45bf36a02dfe8f93d839d74,False
g1_state_space__train_profile_004__trajectory_028__seed_100028__clock_offset_and_drift::context_030.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_028__seed_100028,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_028__seed_100028/clock_offset_and_drift/raw_dual_stream.npz,822f3bb1addc7958328fa8e2317d71da0fd8f97b305b0e88fdfc22496fdbed4c,False
g1_state_space__train_profile_004__trajectory_028__seed_100028__clock_offset_and_drift::context_060.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_028__seed_100028,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_028__seed_100028/clock_offset_and_drift/raw_dual_stream.npz,822f3bb1addc7958328fa8e2317d71da0fd8f97b305b0e88fdfc22496fdbed4c,False
g1_state_space__train_profile_004__trajectory_028__seed_100028__clock_offset_and_drift::context_090.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_028__seed_100028,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_028__seed_100028/clock_offset_and_drift/raw_dual_stream.npz,822f3bb1addc7958328fa8e2317d71da0fd8f97b305b0e88fdfc22496fdbed4c,False
g1_state_space__train_profile_004__trajectory_028__seed_100028__clock_offset_and_drift::context_120.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_028__seed_100028,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_028__seed_100028/clock_offset_and_drift/raw_dual_stream.npz,822f3bb1addc7958328fa8e2317d71da0fd8f97b305b0e88fdfc22496fdbed4c,False
g1_state_space__train_profile_004__trajectory_029__seed_100029__clock_offset_and_drift::context_030.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_029__seed_100029,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_029__seed_100029/clock_offset_and_drift/raw_dual_stream.npz,635a62d3f75392523f9bbbdb3d05292710bf76c5a75c5513abc2c5f3cbba27aa,False
g1_state_space__train_profile_004__trajectory_029__seed_100029__clock_offset_and_drift::context_060.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_029__seed_100029,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_029__seed_100029/clock_offset_and_drift/raw_dual_stream.npz,635a62d3f75392523f9bbbdb3d05292710bf76c5a75c5513abc2c5f3cbba27aa,False
g1_state_space__train_profile_004__trajectory_029__seed_100029__clock_offset_and_drift::context_090.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_029__seed_100029,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_029__seed_100029/clock_offset_and_drift/raw_dual_stream.npz,635a62d3f75392523f9bbbdb3d05292710bf76c5a75c5513abc2c5f3cbba27aa,False
g1_state_space__train_profile_004__trajectory_029__seed_100029__clock_offset_and_drift::context_120.000,train_profile_004,train_profile_004,g1_state_space__train_profile_004__trajectory_029__seed_100029,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_004/g1_state_space__train_profile_004__trajectory_029__seed_100029/clock_offset_and_drift/raw_dual_stream.npz,635a62d3f75392523f9bbbdb3d05292710bf76c5a75c5513abc2c5f3cbba27aa,False
g1_state_space__train_profile_005__trajectory_030__seed_100030__clock_offset_and_drift::context_030.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_030__seed_100030,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_030__seed_100030/clock_offset_and_drift/raw_dual_stream.npz,512672678e59fbe6e007940b8158ed8661957eb6a9fb747034c4b122948d37cc,False
g1_state_space__train_profile_005__trajectory_030__seed_100030__clock_offset_and_drift::context_060.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_030__seed_100030,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_030__seed_100030/clock_offset_and_drift/raw_dual_stream.npz,512672678e59fbe6e007940b8158ed8661957eb6a9fb747034c4b122948d37cc,False
g1_state_space__train_profile_005__trajectory_030__seed_100030__clock_offset_and_drift::context_090.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_030__seed_100030,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_030__seed_100030/clock_offset_and_drift/raw_dual_stream.npz,512672678e59fbe6e007940b8158ed8661957eb6a9fb747034c4b122948d37cc,False
g1_state_space__train_profile_005__trajectory_030__seed_100030__clock_offset_and_drift::context_120.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_030__seed_100030,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_030__seed_100030/clock_offset_and_drift/raw_dual_stream.npz,512672678e59fbe6e007940b8158ed8661957eb6a9fb747034c4b122948d37cc,False
g1_state_space__train_profile_005__trajectory_031__seed_100031__clock_offset_and_drift::context_030.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_031__seed_100031,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_031__seed_100031/clock_offset_and_drift/raw_dual_stream.npz,1cc4c4e8d331677f808f97faf2ac175725158c55ec1f16a15584ab3c670449c3,False
g1_state_space__train_profile_005__trajectory_031__seed_100031__clock_offset_and_drift::context_060.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_031__seed_100031,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_031__seed_100031/clock_offset_and_drift/raw_dual_stream.npz,1cc4c4e8d331677f808f97faf2ac175725158c55ec1f16a15584ab3c670449c3,False
g1_state_space__train_profile_005__trajectory_031__seed_100031__clock_offset_and_drift::context_090.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_031__seed_100031,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_031__seed_100031/clock_offset_and_drift/raw_dual_stream.npz,1cc4c4e8d331677f808f97faf2ac175725158c55ec1f16a15584ab3c670449c3,False
g1_state_space__train_profile_005__trajectory_031__seed_100031__clock_offset_and_drift::context_120.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_031__seed_100031,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_031__seed_100031/clock_offset_and_drift/raw_dual_stream.npz,1cc4c4e8d331677f808f97faf2ac175725158c55ec1f16a15584ab3c670449c3,False
g1_state_space__train_profile_005__trajectory_032__seed_100032__clock_offset_and_drift::context_030.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_032__seed_100032,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_032__seed_100032/clock_offset_and_drift/raw_dual_stream.npz,e0fba11119ce4da35eaa58c361b609ae568740560d8c40169043b9f2f6816a39,False
g1_state_space__train_profile_005__trajectory_032__seed_100032__clock_offset_and_drift::context_060.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_032__seed_100032,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_032__seed_100032/clock_offset_and_drift/raw_dual_stream.npz,e0fba11119ce4da35eaa58c361b609ae568740560d8c40169043b9f2f6816a39,False
g1_state_space__train_profile_005__trajectory_032__seed_100032__clock_offset_and_drift::context_090.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_032__seed_100032,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_032__seed_100032/clock_offset_and_drift/raw_dual_stream.npz,e0fba11119ce4da35eaa58c361b609ae568740560d8c40169043b9f2f6816a39,False
g1_state_space__train_profile_005__trajectory_032__seed_100032__clock_offset_and_drift::context_120.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_032__seed_100032,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_032__seed_100032/clock_offset_and_drift/raw_dual_stream.npz,e0fba11119ce4da35eaa58c361b609ae568740560d8c40169043b9f2f6816a39,False
g1_state_space__train_profile_005__trajectory_033__seed_100033__clock_offset_and_drift::context_030.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_033__seed_100033,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_033__seed_100033/clock_offset_and_drift/raw_dual_stream.npz,24305f0a43eaa8af2f8f1411357e7cd11249e61323435dbcb10d753909c8a427,False
g1_state_space__train_profile_005__trajectory_033__seed_100033__clock_offset_and_drift::context_060.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_033__seed_100033,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_033__seed_100033/clock_offset_and_drift/raw_dual_stream.npz,24305f0a43eaa8af2f8f1411357e7cd11249e61323435dbcb10d753909c8a427,False
g1_state_space__train_profile_005__trajectory_033__seed_100033__clock_offset_and_drift::context_090.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_033__seed_100033,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_033__seed_100033/clock_offset_and_drift/raw_dual_stream.npz,24305f0a43eaa8af2f8f1411357e7cd11249e61323435dbcb10d753909c8a427,False
g1_state_space__train_profile_005__trajectory_033__seed_100033__clock_offset_and_drift::context_120.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_033__seed_100033,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_033__seed_100033/clock_offset_and_drift/raw_dual_stream.npz,24305f0a43eaa8af2f8f1411357e7cd11249e61323435dbcb10d753909c8a427,False
g1_state_space__train_profile_005__trajectory_034__seed_100034__clock_offset_and_drift::context_030.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_034__seed_100034,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_034__seed_100034/clock_offset_and_drift/raw_dual_stream.npz,ff713701b691777092254746d536a97a5b492fa3d63c05b61aeedbe6bb41fc92,False
g1_state_space__train_profile_005__trajectory_034__seed_100034__clock_offset_and_drift::context_060.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_034__seed_100034,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_034__seed_100034/clock_offset_and_drift/raw_dual_stream.npz,ff713701b691777092254746d536a97a5b492fa3d63c05b61aeedbe6bb41fc92,False
g1_state_space__train_profile_005__trajectory_034__seed_100034__clock_offset_and_drift::context_090.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_034__seed_100034,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_034__seed_100034/clock_offset_and_drift/raw_dual_stream.npz,ff713701b691777092254746d536a97a5b492fa3d63c05b61aeedbe6bb41fc92,False
g1_state_space__train_profile_005__trajectory_034__seed_100034__clock_offset_and_drift::context_120.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_034__seed_100034,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_034__seed_100034/clock_offset_and_drift/raw_dual_stream.npz,ff713701b691777092254746d536a97a5b492fa3d63c05b61aeedbe6bb41fc92,False
g1_state_space__train_profile_005__trajectory_035__seed_100035__clock_offset_and_drift::context_030.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_035__seed_100035,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_035__seed_100035/clock_offset_and_drift/raw_dual_stream.npz,8525c99be764d43b0829eddb28a5588b34f82098890853510c516e71a3788ccc,False
g1_state_space__train_profile_005__trajectory_035__seed_100035__clock_offset_and_drift::context_060.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_035__seed_100035,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_035__seed_100035/clock_offset_and_drift/raw_dual_stream.npz,8525c99be764d43b0829eddb28a5588b34f82098890853510c516e71a3788ccc,False
g1_state_space__train_profile_005__trajectory_035__seed_100035__clock_offset_and_drift::context_090.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_035__seed_100035,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_035__seed_100035/clock_offset_and_drift/raw_dual_stream.npz,8525c99be764d43b0829eddb28a5588b34f82098890853510c516e71a3788ccc,False
g1_state_space__train_profile_005__trajectory_035__seed_100035__clock_offset_and_drift::context_120.000,train_profile_005,train_profile_005,g1_state_space__train_profile_005__trajectory_035__seed_100035,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_005/g1_state_space__train_profile_005__trajectory_035__seed_100035/clock_offset_and_drift/raw_dual_stream.npz,8525c99be764d43b0829eddb28a5588b34f82098890853510c516e71a3788ccc,False
g1_state_space__train_profile_006__trajectory_036__seed_100036__clock_offset_and_drift::context_030.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_036__seed_100036,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_036__seed_100036/clock_offset_and_drift/raw_dual_stream.npz,9555e2b6de4cd3132e8293f09fa2bd5a2219b9ca8a8d32fcd4f045062dd796c8,False
g1_state_space__train_profile_006__trajectory_036__seed_100036__clock_offset_and_drift::context_060.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_036__seed_100036,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_036__seed_100036/clock_offset_and_drift/raw_dual_stream.npz,9555e2b6de4cd3132e8293f09fa2bd5a2219b9ca8a8d32fcd4f045062dd796c8,False
g1_state_space__train_profile_006__trajectory_036__seed_100036__clock_offset_and_drift::context_090.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_036__seed_100036,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_036__seed_100036/clock_offset_and_drift/raw_dual_stream.npz,9555e2b6de4cd3132e8293f09fa2bd5a2219b9ca8a8d32fcd4f045062dd796c8,False
g1_state_space__train_profile_006__trajectory_036__seed_100036__clock_offset_and_drift::context_120.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_036__seed_100036,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_036__seed_100036/clock_offset_and_drift/raw_dual_stream.npz,9555e2b6de4cd3132e8293f09fa2bd5a2219b9ca8a8d32fcd4f045062dd796c8,False
g1_state_space__train_profile_006__trajectory_037__seed_100037__clock_offset_and_drift::context_030.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_037__seed_100037,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_037__seed_100037/clock_offset_and_drift/raw_dual_stream.npz,23062b2c921384165cb3a90b87ac2ea97bcea2ec339757fd02c32317a995121b,False
g1_state_space__train_profile_006__trajectory_037__seed_100037__clock_offset_and_drift::context_060.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_037__seed_100037,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_037__seed_100037/clock_offset_and_drift/raw_dual_stream.npz,23062b2c921384165cb3a90b87ac2ea97bcea2ec339757fd02c32317a995121b,False
g1_state_space__train_profile_006__trajectory_037__seed_100037__clock_offset_and_drift::context_090.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_037__seed_100037,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_037__seed_100037/clock_offset_and_drift/raw_dual_stream.npz,23062b2c921384165cb3a90b87ac2ea97bcea2ec339757fd02c32317a995121b,False
g1_state_space__train_profile_006__trajectory_037__seed_100037__clock_offset_and_drift::context_120.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_037__seed_100037,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_037__seed_100037/clock_offset_and_drift/raw_dual_stream.npz,23062b2c921384165cb3a90b87ac2ea97bcea2ec339757fd02c32317a995121b,False
g1_state_space__train_profile_006__trajectory_038__seed_100038__clock_offset_and_drift::context_030.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clock_offset_and_drift/raw_dual_stream.npz,41d651d211ae77b1a677d7b1fcb1dfd3f3cd6a2eb62de667ad4b27e75074aa1e,False
g1_state_space__train_profile_006__trajectory_038__seed_100038__clock_offset_and_drift::context_060.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,train,clock_offset_and_drift,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clock_offset_and_drift/raw_dual_stream.npz,41d651d211ae77b1a677d7b1fcb1dfd3f3cd6a2eb62de667ad4b27e75074aa1e,False
g1_state_space__train_profile_006__trajectory_038__seed_100038__clock_offset_and_drift::context_090.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,train,clock_offset_and_drift,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clock_offset_and_drift/raw_dual_stream.npz,41d651d211ae77b1a677d7b1fcb1dfd3f3cd6a2eb62de667ad4b27e75074aa1e,False
g1_state_space__train_profile_006__trajectory_038__seed_100038__clock_offset_and_drift::context_120.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_038__seed_100038,train,clock_offset_and_drift,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_038__seed_100038/clock_offset_and_drift/raw_dual_stream.npz,41d651d211ae77b1a677d7b1fcb1dfd3f3cd6a2eb62de667ad4b27e75074aa1e,False
g1_state_space__train_profile_006__trajectory_039__seed_100039__clock_offset_and_drift::context_030.000,train_profile_006,train_profile_006,g1_state_space__train_profile_006__trajectory_039__seed_100039,train,clock_offset_and_drift,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_006/g1_state_space__train_profile_006__trajectory_039__seed_100039/clock_offset_and_drift/raw_dual_stream.npz,45ecbadefff6ab9b1e161331f054b1614627354298024b36161ae798322f9be2,False
