sample_id,group_id,profile_id,trajectory_id,role,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g2_event_spline__locked_test_profile_000__trajectory_001__seed_300001__timestamp_jitter_020ms::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_001__seed_300001,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_001__seed_300001/timestamp_jitter_020ms/raw_dual_stream.npz,0da94b4cf867dd4bb685848541b363d53be33692a3d949de90f2a1cbf4d8ee9e,False
g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002__timestamp_jitter_020ms::context_030.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002/timestamp_jitter_020ms/raw_dual_stream.npz,3a02cdb6cde73a3c13eb534a452037be13734905c097e065cf6197cf7e333370,False
g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002__timestamp_jitter_020ms::context_060.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002/timestamp_jitter_020ms/raw_dual_stream.npz,3a02cdb6cde73a3c13eb534a452037be13734905c097e065cf6197cf7e333370,False
g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002__timestamp_jitter_020ms::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002/timestamp_jitter_020ms/raw_dual_stream.npz,3a02cdb6cde73a3c13eb534a452037be13734905c097e065cf6197cf7e333370,False
g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002__timestamp_jitter_020ms::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_002__seed_300002/timestamp_jitter_020ms/raw_dual_stream.npz,3a02cdb6cde73a3c13eb534a452037be13734905c097e065cf6197cf7e333370,False
g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003__timestamp_jitter_020ms::context_030.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003/timestamp_jitter_020ms/raw_dual_stream.npz,0f95445f415ede48546328e7e0be124b62dfec95a70057b9679126dbc94da69f,False
g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003__timestamp_jitter_020ms::context_060.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003/timestamp_jitter_020ms/raw_dual_stream.npz,0f95445f415ede48546328e7e0be124b62dfec95a70057b9679126dbc94da69f,False
g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003__timestamp_jitter_020ms::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003/timestamp_jitter_020ms/raw_dual_stream.npz,0f95445f415ede48546328e7e0be124b62dfec95a70057b9679126dbc94da69f,False
g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003__timestamp_jitter_020ms::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003/timestamp_jitter_020ms/raw_dual_stream.npz,0f95445f415ede48546328e7e0be124b62dfec95a70057b9679126dbc94da69f,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__timestamp_jitter_020ms::context_030.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/timestamp_jitter_020ms/raw_dual_stream.npz,67422c50c0a525f918313263983e000f1fe33cbfb446b700a661608794ecfe2b,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__timestamp_jitter_020ms::context_060.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/timestamp_jitter_020ms/raw_dual_stream.npz,67422c50c0a525f918313263983e000f1fe33cbfb446b700a661608794ecfe2b,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__timestamp_jitter_020ms::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/timestamp_jitter_020ms/raw_dual_stream.npz,67422c50c0a525f918313263983e000f1fe33cbfb446b700a661608794ecfe2b,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__timestamp_jitter_020ms::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/timestamp_jitter_020ms/raw_dual_stream.npz,67422c50c0a525f918313263983e000f1fe33cbfb446b700a661608794ecfe2b,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__timestamp_jitter_020ms::context_030.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/timestamp_jitter_020ms/raw_dual_stream.npz,b39e413a1d91193e99a2436f3e1491210ae648e0efbffe861d46fe4efaa37016,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__timestamp_jitter_020ms::context_060.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/timestamp_jitter_020ms/raw_dual_stream.npz,b39e413a1d91193e99a2436f3e1491210ae648e0efbffe861d46fe4efaa37016,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__timestamp_jitter_020ms::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/timestamp_jitter_020ms/raw_dual_stream.npz,b39e413a1d91193e99a2436f3e1491210ae648e0efbffe861d46fe4efaa37016,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__timestamp_jitter_020ms::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/timestamp_jitter_020ms/raw_dual_stream.npz,b39e413a1d91193e99a2436f3e1491210ae648e0efbffe861d46fe4efaa37016,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__timestamp_jitter_020ms::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/timestamp_jitter_020ms/raw_dual_stream.npz,0dd9703e4666b033f531a56f7c875770ed06ef266c43d1099b7c525b5f090c34,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__timestamp_jitter_020ms::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/timestamp_jitter_020ms/raw_dual_stream.npz,0dd9703e4666b033f531a56f7c875770ed06ef266c43d1099b7c525b5f090c34,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__timestamp_jitter_020ms::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/timestamp_jitter_020ms/raw_dual_stream.npz,0dd9703e4666b033f531a56f7c875770ed06ef266c43d1099b7c525b5f090c34,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__timestamp_jitter_020ms::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/timestamp_jitter_020ms/raw_dual_stream.npz,0dd9703e4666b033f531a56f7c875770ed06ef266c43d1099b7c525b5f090c34,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__timestamp_jitter_020ms::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/timestamp_jitter_020ms/raw_dual_stream.npz,9441b51e5ab765eb9880e14dc923751f59eb66130015767093a94f62ff7d6733,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__timestamp_jitter_020ms::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/timestamp_jitter_020ms/raw_dual_stream.npz,9441b51e5ab765eb9880e14dc923751f59eb66130015767093a94f62ff7d6733,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__timestamp_jitter_020ms::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/timestamp_jitter_020ms/raw_dual_stream.npz,9441b51e5ab765eb9880e14dc923751f59eb66130015767093a94f62ff7d6733,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__timestamp_jitter_020ms::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/timestamp_jitter_020ms/raw_dual_stream.npz,9441b51e5ab765eb9880e14dc923751f59eb66130015767093a94f62ff7d6733,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__timestamp_jitter_020ms::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/timestamp_jitter_020ms/raw_dual_stream.npz,615bcdecbec867dccdcf40990fe80c236bc89cf8ce09be8f5a2cbe8e8f85d62f,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__timestamp_jitter_020ms::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/timestamp_jitter_020ms/raw_dual_stream.npz,615bcdecbec867dccdcf40990fe80c236bc89cf8ce09be8f5a2cbe8e8f85d62f,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__timestamp_jitter_020ms::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/timestamp_jitter_020ms/raw_dual_stream.npz,615bcdecbec867dccdcf40990fe80c236bc89cf8ce09be8f5a2cbe8e8f85d62f,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__timestamp_jitter_020ms::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/timestamp_jitter_020ms/raw_dual_stream.npz,615bcdecbec867dccdcf40990fe80c236bc89cf8ce09be8f5a2cbe8e8f85d62f,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__timestamp_jitter_020ms::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/timestamp_jitter_020ms/raw_dual_stream.npz,d9e43871b4af2bf9d11b16c32c7decab36de88ccd15c23519a6fd123a6ca3ffc,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__timestamp_jitter_020ms::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/timestamp_jitter_020ms/raw_dual_stream.npz,d9e43871b4af2bf9d11b16c32c7decab36de88ccd15c23519a6fd123a6ca3ffc,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__timestamp_jitter_020ms::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/timestamp_jitter_020ms/raw_dual_stream.npz,d9e43871b4af2bf9d11b16c32c7decab36de88ccd15c23519a6fd123a6ca3ffc,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__timestamp_jitter_020ms::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/timestamp_jitter_020ms/raw_dual_stream.npz,d9e43871b4af2bf9d11b16c32c7decab36de88ccd15c23519a6fd123a6ca3ffc,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__timestamp_jitter_020ms::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/timestamp_jitter_020ms/raw_dual_stream.npz,93376b06cae21c45b234c1b06585f9da0007b727920bd5f7cd129dc29b91dd13,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__timestamp_jitter_020ms::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/timestamp_jitter_020ms/raw_dual_stream.npz,93376b06cae21c45b234c1b06585f9da0007b727920bd5f7cd129dc29b91dd13,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__timestamp_jitter_020ms::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/timestamp_jitter_020ms/raw_dual_stream.npz,93376b06cae21c45b234c1b06585f9da0007b727920bd5f7cd129dc29b91dd13,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__timestamp_jitter_020ms::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/timestamp_jitter_020ms/raw_dual_stream.npz,93376b06cae21c45b234c1b06585f9da0007b727920bd5f7cd129dc29b91dd13,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__timestamp_jitter_020ms::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/timestamp_jitter_020ms/raw_dual_stream.npz,7598f34834563232a0124efeddc9ecf5796d441c6f80fc921011eaebea883386,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__timestamp_jitter_020ms::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/timestamp_jitter_020ms/raw_dual_stream.npz,7598f34834563232a0124efeddc9ecf5796d441c6f80fc921011eaebea883386,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__timestamp_jitter_020ms::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/timestamp_jitter_020ms/raw_dual_stream.npz,7598f34834563232a0124efeddc9ecf5796d441c6f80fc921011eaebea883386,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__timestamp_jitter_020ms::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/timestamp_jitter_020ms/raw_dual_stream.npz,7598f34834563232a0124efeddc9ecf5796d441c6f80fc921011eaebea883386,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__timestamp_jitter_020ms::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/timestamp_jitter_020ms/raw_dual_stream.npz,d2b8359b0d8c892cf47d18e14678eac01b3e0075d3823e00408bfcbd9ba36100,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__timestamp_jitter_020ms::context_060.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/timestamp_jitter_020ms/raw_dual_stream.npz,d2b8359b0d8c892cf47d18e14678eac01b3e0075d3823e00408bfcbd9ba36100,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__timestamp_jitter_020ms::context_090.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/timestamp_jitter_020ms/raw_dual_stream.npz,d2b8359b0d8c892cf47d18e14678eac01b3e0075d3823e00408bfcbd9ba36100,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__timestamp_jitter_020ms::context_120.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/timestamp_jitter_020ms/raw_dual_stream.npz,d2b8359b0d8c892cf47d18e14678eac01b3e0075d3823e00408bfcbd9ba36100,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__timestamp_jitter_020ms::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/timestamp_jitter_020ms/raw_dual_stream.npz,2d0ee4f8912b886bd4fad95c2a8fe813dfaa9c30a1e5da751e1c746968cc46f0,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__timestamp_jitter_020ms::context_060.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,timestamp_jitter_020ms,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/timestamp_jitter_020ms/raw_dual_stream.npz,2d0ee4f8912b886bd4fad95c2a8fe813dfaa9c30a1e5da751e1c746968cc46f0,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__timestamp_jitter_020ms::context_090.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,timestamp_jitter_020ms,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/timestamp_jitter_020ms/raw_dual_stream.npz,2d0ee4f8912b886bd4fad95c2a8fe813dfaa9c30a1e5da751e1c746968cc46f0,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__timestamp_jitter_020ms::context_120.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,timestamp_jitter_020ms,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/timestamp_jitter_020ms/raw_dual_stream.npz,2d0ee4f8912b886bd4fad95c2a8fe813dfaa9c30a1e5da751e1c746968cc46f0,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__timestamp_jitter_020ms::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,held_out,timestamp_jitter_020ms,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/timestamp_jitter_020ms/raw_dual_stream.npz,174a4e7faded8fce7262e0f4d07177e1edc6cf95305c09ce41432cff92c28972,False
