sample_id,group_id,profile_id,trajectory_id,role,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026/clock_offset_+3.00s/raw_dual_stream.npz,67a716b026f7d35e6076ddeea9623fb7f66c627b2823063c7780c191651ce275,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026/clock_offset_+3.00s/raw_dual_stream.npz,67a716b026f7d35e6076ddeea9623fb7f66c627b2823063c7780c191651ce275,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026/clock_offset_+3.00s/raw_dual_stream.npz,67a716b026f7d35e6076ddeea9623fb7f66c627b2823063c7780c191651ce275,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_026__seed_1300026/clock_offset_+3.00s/raw_dual_stream.npz,67a716b026f7d35e6076ddeea9623fb7f66c627b2823063c7780c191651ce275,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027/clock_offset_+3.00s/raw_dual_stream.npz,1fabd9828936abc645221888c22d1e9fadae95d93a199bbf756532f576f01e4e,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027/clock_offset_+3.00s/raw_dual_stream.npz,1fabd9828936abc645221888c22d1e9fadae95d93a199bbf756532f576f01e4e,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027/clock_offset_+3.00s/raw_dual_stream.npz,1fabd9828936abc645221888c22d1e9fadae95d93a199bbf756532f576f01e4e,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_027__seed_1300027/clock_offset_+3.00s/raw_dual_stream.npz,1fabd9828936abc645221888c22d1e9fadae95d93a199bbf756532f576f01e4e,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028/clock_offset_+3.00s/raw_dual_stream.npz,e5ba18006ca18b5bbb19871634cd75cb8307e4bdb21b9821fcca9ed73cb1672a,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028/clock_offset_+3.00s/raw_dual_stream.npz,e5ba18006ca18b5bbb19871634cd75cb8307e4bdb21b9821fcca9ed73cb1672a,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028/clock_offset_+3.00s/raw_dual_stream.npz,e5ba18006ca18b5bbb19871634cd75cb8307e4bdb21b9821fcca9ed73cb1672a,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_028__seed_1300028/clock_offset_+3.00s/raw_dual_stream.npz,e5ba18006ca18b5bbb19871634cd75cb8307e4bdb21b9821fcca9ed73cb1672a,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029/clock_offset_+3.00s/raw_dual_stream.npz,333e2c4822ae8c246bed0888cf0b30758f2a75082f9ca2faf9aae569ba940798,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029/clock_offset_+3.00s/raw_dual_stream.npz,333e2c4822ae8c246bed0888cf0b30758f2a75082f9ca2faf9aae569ba940798,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029/clock_offset_+3.00s/raw_dual_stream.npz,333e2c4822ae8c246bed0888cf0b30758f2a75082f9ca2faf9aae569ba940798,False
g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_004,sealed_confirmation_profile_004,g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_004/g2_event_spline__sealed_confirmation_profile_004__trajectory_029__seed_1300029/clock_offset_+3.00s/raw_dual_stream.npz,333e2c4822ae8c246bed0888cf0b30758f2a75082f9ca2faf9aae569ba940798,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030/clock_offset_+3.00s/raw_dual_stream.npz,747c7e075e0c231c5170bab51442321710ad9da57e71ac2cf6364860673adac6,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030/clock_offset_+3.00s/raw_dual_stream.npz,747c7e075e0c231c5170bab51442321710ad9da57e71ac2cf6364860673adac6,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030/clock_offset_+3.00s/raw_dual_stream.npz,747c7e075e0c231c5170bab51442321710ad9da57e71ac2cf6364860673adac6,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_030__seed_1300030/clock_offset_+3.00s/raw_dual_stream.npz,747c7e075e0c231c5170bab51442321710ad9da57e71ac2cf6364860673adac6,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031/clock_offset_+3.00s/raw_dual_stream.npz,9896eae40044d18c2bab0bfe66f63ababda635b7d0eef08e0ae316db13815be4,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031/clock_offset_+3.00s/raw_dual_stream.npz,9896eae40044d18c2bab0bfe66f63ababda635b7d0eef08e0ae316db13815be4,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031/clock_offset_+3.00s/raw_dual_stream.npz,9896eae40044d18c2bab0bfe66f63ababda635b7d0eef08e0ae316db13815be4,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_031__seed_1300031/clock_offset_+3.00s/raw_dual_stream.npz,9896eae40044d18c2bab0bfe66f63ababda635b7d0eef08e0ae316db13815be4,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032/clock_offset_+3.00s/raw_dual_stream.npz,b5c7e083d899c9a0d1f0516d96e46493cfd360a0a67b87cbbc5f93eceea2c0a0,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032/clock_offset_+3.00s/raw_dual_stream.npz,b5c7e083d899c9a0d1f0516d96e46493cfd360a0a67b87cbbc5f93eceea2c0a0,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032/clock_offset_+3.00s/raw_dual_stream.npz,b5c7e083d899c9a0d1f0516d96e46493cfd360a0a67b87cbbc5f93eceea2c0a0,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_032__seed_1300032/clock_offset_+3.00s/raw_dual_stream.npz,b5c7e083d899c9a0d1f0516d96e46493cfd360a0a67b87cbbc5f93eceea2c0a0,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033/clock_offset_+3.00s/raw_dual_stream.npz,31893a56d5439eb2f9bc6d67596d22393fdd73c1080bd367ae8003d70d24e774,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033/clock_offset_+3.00s/raw_dual_stream.npz,31893a56d5439eb2f9bc6d67596d22393fdd73c1080bd367ae8003d70d24e774,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033/clock_offset_+3.00s/raw_dual_stream.npz,31893a56d5439eb2f9bc6d67596d22393fdd73c1080bd367ae8003d70d24e774,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_033__seed_1300033/clock_offset_+3.00s/raw_dual_stream.npz,31893a56d5439eb2f9bc6d67596d22393fdd73c1080bd367ae8003d70d24e774,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034/clock_offset_+3.00s/raw_dual_stream.npz,9472f84d09deb2d8192cdecc2c63176d161f5c3924544869bda7ab4f9f423c5d,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034/clock_offset_+3.00s/raw_dual_stream.npz,9472f84d09deb2d8192cdecc2c63176d161f5c3924544869bda7ab4f9f423c5d,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034/clock_offset_+3.00s/raw_dual_stream.npz,9472f84d09deb2d8192cdecc2c63176d161f5c3924544869bda7ab4f9f423c5d,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_034__seed_1300034/clock_offset_+3.00s/raw_dual_stream.npz,9472f84d09deb2d8192cdecc2c63176d161f5c3924544869bda7ab4f9f423c5d,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035/clock_offset_+3.00s/raw_dual_stream.npz,ccdbf293a90c29da31f5050e2a3bd981fa4f4b150329b7104da7dcd8db170da5,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035/clock_offset_+3.00s/raw_dual_stream.npz,ccdbf293a90c29da31f5050e2a3bd981fa4f4b150329b7104da7dcd8db170da5,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035/clock_offset_+3.00s/raw_dual_stream.npz,ccdbf293a90c29da31f5050e2a3bd981fa4f4b150329b7104da7dcd8db170da5,False
g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_005,sealed_confirmation_profile_005,g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_005/g2_event_spline__sealed_confirmation_profile_005__trajectory_035__seed_1300035/clock_offset_+3.00s/raw_dual_stream.npz,ccdbf293a90c29da31f5050e2a3bd981fa4f4b150329b7104da7dcd8db170da5,False
g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_006,sealed_confirmation_profile_006,g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_006/g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036/clock_offset_+3.00s/raw_dual_stream.npz,0c836f05b6207de51aee352a2d6e51d19e3e8f3e13e6504215fef0d3f465dcc5,False
g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036__clock_offset_+3.00s::context_060.000,sealed_confirmation_profile_006,sealed_confirmation_profile_006,g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036,held_out,clock_offset_+3.00s,60.0,90.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_006/g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036/clock_offset_+3.00s/raw_dual_stream.npz,0c836f05b6207de51aee352a2d6e51d19e3e8f3e13e6504215fef0d3f465dcc5,False
g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036__clock_offset_+3.00s::context_090.000,sealed_confirmation_profile_006,sealed_confirmation_profile_006,g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036,held_out,clock_offset_+3.00s,90.0,120.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_006/g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036/clock_offset_+3.00s/raw_dual_stream.npz,0c836f05b6207de51aee352a2d6e51d19e3e8f3e13e6504215fef0d3f465dcc5,False
g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036__clock_offset_+3.00s::context_120.000,sealed_confirmation_profile_006,sealed_confirmation_profile_006,g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036,held_out,clock_offset_+3.00s,120.0,150.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_006/g2_event_spline__sealed_confirmation_profile_006__trajectory_036__seed_1300036/clock_offset_+3.00s/raw_dual_stream.npz,0c836f05b6207de51aee352a2d6e51d19e3e8f3e13e6504215fef0d3f465dcc5,False
g2_event_spline__sealed_confirmation_profile_006__trajectory_037__seed_1300037__clock_offset_+3.00s::context_030.000,sealed_confirmation_profile_006,sealed_confirmation_profile_006,g2_event_spline__sealed_confirmation_profile_006__trajectory_037__seed_1300037,held_out,clock_offset_+3.00s,30.0,60.0,artifacts/application_evaluation/2026-07-12_chronaris-v2-independent-confirmation-family/sealed_confirmation/sealed_confirmation_profile_006/g2_event_spline__sealed_confirmation_profile_006__trajectory_037__seed_1300037/clock_offset_+3.00s/raw_dual_stream.npz,edb6b129b394d88b1d8c8c66f3f530a3d313b2ecd393f2b782d30a1d72ba5371,False
