dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,sample_count,threshold_scope,smoke_only,representation_family
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,validation,brier_score,0.6230857490069551,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,validation,ece_10_bins,0.31005796106806044,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,validation,high_response_recall,0.23076923076923078,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,mult,17,leave_one_view_out__fold02,held_out,macro_f1,0.9665831244778613,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,mult,17,leave_one_view_out__fold02,held_out,balanced_accuracy,0.9666666666666667,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,mult,17,leave_one_view_out__fold02,held_out,macro_auprc,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,mult,17,leave_one_view_out__fold02,held_out,brier_score,0.10078762360082273,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,mult,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.13946774052160157,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,mult,17,leave_one_view_out__fold02,held_out,mae,0.3754111056240876,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,mult,17,leave_one_view_out__fold02,held_out,rmse,0.5601458962654514,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,mult,17,leave_one_view_out__fold02,held_out,spearman,0.5394883203559511,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,mult,17,leave_one_view_out__fold02,held_out,macro_f1,0.7435897435897436,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,mult,17,leave_one_view_out__fold02,held_out,balanced_accuracy,0.8011363636363636,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,mult,17,leave_one_view_out__fold02,held_out,macro_auprc,0.8919596935357383,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,mult,17,leave_one_view_out__fold02,held_out,brier_score,0.26312683618084637,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,mult,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.08783673683651075,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,mult,17,leave_one_view_out__fold02,held_out,high_response_recall,0.875,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,macro_f1,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,balanced_accuracy,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,macro_auprc,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,brier_score,0.0003145119008612533,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.013331983003629144,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,mult,17,leave_one_view_out__fold02,held_out,mae,0.008607989553005931,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,mult,17,leave_one_view_out__fold02,held_out,rmse,0.012477563281729333,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,mult,17,leave_one_view_out__fold02,held_out,spearman,0.9991101223581758,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,macro_f1,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,balanced_accuracy,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,macro_auprc,0.9999999999999999,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,brier_score,9.007695958555187e-05,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.005722734044255828,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,mult,17,leave_one_view_out__fold02,held_out,high_response_recall,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,macro_f1,0.4603174603174603,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.5757575757575758,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,macro_auprc,0.6558746263717414,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,brier_score,0.7233558543500195,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,ece_10_bins,0.19728458635572813,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,contiformer,17,leave_one_view_out__fold02,validation,mae,0.6549200454454254,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,contiformer,17,leave_one_view_out__fold02,validation,rmse,0.8948547155467376,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,contiformer,17,leave_one_view_out__fold02,validation,spearman,0.13592880978865407,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,macro_f1,0.3617021276595745,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.5,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,macro_auprc,0.5712590235587658,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,brier_score,0.7360733010672849,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,ece_10_bins,0.3819994678557411,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,validation,high_response_recall,0.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,macro_f1,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,balanced_accuracy,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,macro_auprc,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,brier_score,0.007148310091452523,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,ece_10_bins,0.04861733507732757,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold02,validation,mae,0.578723171377467,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold02,validation,rmse,0.8166903550492586,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold02,validation,spearman,0.26184649610678534,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,macro_f1,0.6703296703296704,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.6719457013574661,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,macro_auprc,0.6662763672228833,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,brier_score,0.5734913187096321,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,ece_10_bins,0.2768687714637203,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,validation,high_response_recall,0.46153846153846156,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,macro_f1,0.7428571428571429,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,balanced_accuracy,0.7424242424242425,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,macro_auprc,0.8410515638055744,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,brier_score,0.36966882635845016,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.1492500915189913,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,contiformer,17,leave_one_view_out__fold02,held_out,mae,0.4376629717556983,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,contiformer,17,leave_one_view_out__fold02,held_out,rmse,0.6566435071543165,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,contiformer,17,leave_one_view_out__fold02,held_out,spearman,0.3793103448275862,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,macro_f1,0.7435897435897436,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,balanced_accuracy,0.8011363636363636,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,macro_auprc,0.7468774731074501,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,brier_score,0.3316704130438461,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.07356113572687696,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,contiformer,17,leave_one_view_out__fold02,held_out,high_response_recall,0.875,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,macro_f1,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,balanced_accuracy,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,macro_auprc,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,brier_score,0.0006360469425260695,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.01755173852999592,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,mae,0.01581367228090488,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,rmse,0.02149356170797816,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,spearman,0.9973303670745272,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,macro_f1,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,balanced_accuracy,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,macro_auprc,0.9999999999999999,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,brier_score,0.00017017948602223622,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.007431201392156583,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold02,held_out,high_response_recall,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,macro_f1,0.16260162601626016,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.3333333333333333,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,macro_auprc,0.407282039397099,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,brier_score,1.3287853193372594,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,ece_10_bins,0.6646773049335155,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold02,validation,mae,0.8308143961787081,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold02,validation,rmse,0.9701896978014051,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold02,validation,spearman,0.16262513904338155,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,macro_f1,0.3023255813953488,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.5,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,macro_auprc,0.5239572947752555,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,brier_score,1.1257945566397105,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,ece_10_bins,0.5632059830994804,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,validation,high_response_recall,1.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,macro_f1,0.17460317460317462,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.3333333333333333,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,macro_auprc,0.706524244224779,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,brier_score,1.1341756403342727,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,ece_10_bins,0.5831224126119031,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold02,validation,mae,0.6493577208322352,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold02,validation,rmse,0.8330067094064126,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold02,validation,spearman,-0.0932146829810901,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,macro_f1,0.3617021276595745,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,balanced_accuracy,0.5,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,macro_auprc,0.4581228379828357,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,brier_score,0.8092257939613346,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,ece_10_bins,0.41878052864024184,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold02,validation,high_response_recall,0.0,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,macro_f1,0.5919553592187864,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,balanced_accuracy,0.6090909090909091,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,macro_auprc,0.7405400973226284,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,brier_score,0.4804783570557854,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.15108900988444757,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold02,held_out,mae,0.39163267188896117,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold02,held_out,rmse,0.5887535210229976,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold02,held_out,spearman,0.453615127919911,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,macro_f1,0.6703296703296704,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,balanced_accuracy,0.7159090909090908,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,macro_auprc,0.838681126557481,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,brier_score,0.31274381599094425,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.15145333021500204,lower,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold02,held_out,high_response_recall,0.75,higher,available,,30,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,held_out,macro_f1,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,held_out,balanced_accuracy,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,held_out,macro_auprc,1.0,higher,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,held_out,brier_score,0.0007816756037368712,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold02,held_out,ece_10_bins,0.01956398182133323,lower,available,,31,inner_train_nested,False,synthetic_pretrain_real_adapt_v1
