seed,method_name,epoch,train_classification_loss,train_regression_loss,train_segmentation_loss,validation_classification_loss,validation_regression_loss,validation_segmentation_loss,validation_selection_loss,gradient_norm_before_clip_last_step,improved,epochs_without_improvement
29,naive_time_sync,5,1.472002665201823,2.13658877213796,2.12732195854187,1.7274855375289917,2.4026682376861572,2.1877009868621826,6.3178547620773315,17.770713806152344,True,0
29,naive_time_sync,6,1.4671135743459065,2.1190621852874756,2.0094050566355386,1.7204631567001343,2.384103536605835,2.077104091644287,6.181670784950256,19.86368179321289,True,0
29,naive_time_sync,7,1.4619942506154378,2.1020164489746094,1.9147932926813762,1.7135120630264282,2.3656654357910156,1.9785274267196655,6.057704925537109,22.069746017456055,True,0
29,naive_time_sync,8,1.4570977290471394,2.0855336586634317,1.831278642018636,1.7065510749816895,2.3472793102264404,1.890881061553955,5.944711446762085,17.832294464111328,True,0
29,naive_time_sync,9,1.4524275064468384,2.069690982500712,1.7534271876017253,1.6996235847473145,2.3290297985076904,1.8145018815994263,5.843155264854431,18.930997848510742,True,0
29,naive_time_sync,10,1.4473843177159627,2.052632689476013,1.685224453608195,1.6928024291992188,2.311007499694824,1.7467559576034546,5.750565886497498,20.360048294067383,True,0
29,naive_time_sync,11,1.4426326751708984,2.036929130554199,1.6289807160695393,1.6859182119369507,2.292958974838257,1.6860142946243286,5.664891481399536,17.662694931030273,True,0
29,naive_time_sync,12,1.4377189079920452,2.020464022954305,1.5770277579625447,1.679089069366455,2.2751429080963135,1.6296106576919556,5.583842635154724,19.76706314086914,True,0
29,naive_time_sync,13,1.4328489303588867,2.004285375277201,1.5346444447835286,1.6723523139953613,2.257685899734497,1.5752642154693604,5.505302429199219,18.005420684814453,True,0
29,naive_time_sync,14,1.428004542986552,1.988782008488973,1.4875659545262654,1.6656309366226196,2.2401599884033203,1.5226635932922363,5.428454518318176,18.643339157104492,True,0
29,naive_time_sync,15,1.423389474550883,1.9730949401855469,1.4406758149464924,1.6588424444198608,2.2227277755737305,1.4718499183654785,5.35342013835907,18.401988983154297,True,0
29,naive_time_sync,16,1.4187094767888386,1.956912597020467,1.402371088663737,1.6520286798477173,2.205345869064331,1.4229739904403687,5.280348539352417,22.293132781982422,True,0
29,naive_time_sync,17,1.4139338334401448,1.9411680301030476,1.3679796854654949,1.6452444791793823,2.188197612762451,1.3766309022903442,5.210072994232178,20.17936897277832,True,0
29,naive_time_sync,18,1.409198005994161,1.9267711639404297,1.3285338481267293,1.6385267972946167,2.1710965633392334,1.334149956703186,5.143773317337036,16.645248413085938,True,0
29,naive_time_sync,19,1.4046810070673625,1.9117487668991089,1.2964818874994914,1.6318140029907227,2.1541695594787598,1.2948689460754395,5.080852508544922,15.038924217224121,True,0
29,naive_time_sync,20,1.399828314781189,1.8960449695587158,1.2661170959472656,1.625138282775879,2.1372764110565186,1.2588212490081787,5.021235942840576,17.393220901489258,True,0
29,mult,1,1.321114142735799,1.4269305070241292,1.8904279867808025,1.446990966796875,1.3708537817001343,1.8712217807769775,4.689066529273987,10.181207656860352,True,0
29,mult,2,1.2934937874476116,1.2276809612909954,1.7971194982528687,1.4019112586975098,1.1825141906738281,1.779823899269104,4.364249348640442,4.95522403717041,True,0
29,mult,3,1.2615602016448975,1.0974700649579365,1.7263444662094116,1.351378083229065,1.0776307582855225,1.7053242921829224,4.13433313369751,3.5343379974365234,True,0
29,mult,4,1.2214850187301636,1.0241905450820923,1.6620124975840251,1.2974879741668701,1.0204346179962158,1.6453512907028198,3.9632738828659058,4.400467872619629,True,0
29,mult,5,1.1877097288767497,0.9844697713851929,1.615630825360616,1.246390461921692,0.9743536114692688,1.5962120294570923,3.816956102848053,3.1995015144348145,True,0
29,mult,6,1.1545112133026123,0.9522868196169535,1.5768756469090779,1.2011464834213257,0.9336143136024475,1.5512430667877197,3.686003863811493,3.0782032012939453,True,0
29,mult,7,1.1265499591827393,0.9119269053141276,1.5376795132954915,1.1647411584854126,0.900918185710907,1.5071771144866943,3.572836458683014,2.930903673171997,True,0
29,mult,8,1.1057587067286174,0.8779714306195577,1.4978490670522053,1.1338073015213013,0.8778278827667236,1.4611859321594238,3.4728211164474487,2.148555040359497,True,0
29,mult,9,1.0903648535410564,0.8515825470288595,1.460733970006307,1.1090126037597656,0.859907329082489,1.4143284559249878,3.3832483887672424,2.2843592166900635,True,0
29,mult,10,1.0777329603830974,0.8345218896865845,1.4173284769058228,1.0897266864776611,0.8458946347236633,1.3684418201446533,3.304063141345978,2.5688469409942627,True,0
29,mult,11,1.0674068133036296,0.8087161382039388,1.3760334650675456,1.0730148553848267,0.8296273350715637,1.3226724863052368,3.225314676761627,2.2934682369232178,True,0
29,mult,12,1.056057612101237,0.7885352969169617,1.3356537024180095,1.0595685243606567,0.8151705861091614,1.2779475450515747,3.152686655521393,3.808234453201294,True,0
29,mult,13,1.0475906133651733,0.7725890080134074,1.2956361373265584,1.0481232404708862,0.8059725761413574,1.233864665031433,3.0879604816436768,1.7125086784362793,True,0
29,mult,14,1.038291613260905,0.7638181845347086,1.2574293216069539,1.038955569267273,0.8034154772758484,1.1868983507156372,3.0292693972587585,1.5978448390960693,True,0
29,mult,15,1.02861754099528,0.7467595338821411,1.2145925760269165,1.0320732593536377,0.8043624758720398,1.1421926021575928,2.9786283373832703,1.711251139640808,True,0
29,mult,16,1.0202359755833943,0.7441373070081075,1.1738582054773967,1.0259571075439453,0.8066851496696472,1.100029468536377,2.9326717257499695,2.705706834793091,True,0
29,mult,17,1.0120527346928914,0.7293404936790466,1.1337149143218994,1.0200964212417603,0.8069899678230286,1.0605790615081787,2.8876654505729675,1.5894073247909546,True,0
29,mult,18,1.0005694031715393,0.7165740529696146,1.0959541002909343,1.014918565750122,0.8056207299232483,1.0242652893066406,2.844804584980011,1.8171201944351196,True,0
29,mult,19,0.9918595353762308,0.7060007850329081,1.0615760485331218,1.007914662361145,0.7974451184272766,0.9928042888641357,2.7981640696525574,2.136445999145508,True,0
29,mult,20,0.9837849140167236,0.6933486262957255,1.0312916437784831,1.003658652305603,0.7949557900428772,0.9593356251716614,2.7579500675201416,1.6199321746826172,True,0
29,contiformer,1,1.1121445496877034,1.3543237050374348,1.702136754989624,1.0935988426208496,1.1735434532165527,1.6569792032241821,3.9241214990615845,4.783480167388916,True,0
29,contiformer,2,1.1094341278076172,1.2732327381769817,1.6317792336146038,1.0931130647659302,1.142619013786316,1.5948718786239624,3.8306039571762085,4.301481246948242,True,0
29,contiformer,3,1.1055194934209187,1.2134190797805786,1.572989543279012,1.091399908065796,1.1000112295150757,1.5462027788162231,3.7376139163970947,4.182910442352295,True,0
29,contiformer,4,1.1017467180887859,1.1589075724283855,1.5254578987757366,1.089154839515686,1.0566470623016357,1.5073505640029907,3.6531524658203125,5.832025527954102,True,0
29,contiformer,5,1.0927547613779705,1.0984843571980794,1.4895700216293335,1.0868765115737915,1.0126070976257324,1.4732236862182617,3.5727072954177856,3.1415719985961914,True,0
29,contiformer,6,1.0874334971110027,1.0470481713612874,1.4563006957372029,1.0833619832992554,0.9752666354179382,1.4405168294906616,3.4991454482078552,3.6451237201690674,True,0
29,contiformer,7,1.0807862281799316,1.0020846128463745,1.42579185962677,1.079253911972046,0.9439705014228821,1.4091112613677979,3.432335674762726,3.478085994720459,True,0
29,contiformer,8,1.0738852818806965,0.9581951101620992,1.3940542141596477,1.073375940322876,0.9144869446754456,1.3779546022415161,3.3658174872398376,3.4587371349334717,True,0
29,contiformer,9,1.0657620032628377,0.9190632303555807,1.3615789810816448,1.0673328638076782,0.8891462683677673,1.3465771675109863,3.303056299686432,2.8008992671966553,True,0
29,contiformer,10,1.0604015986124675,0.8818217515945435,1.3329101006189983,1.0607787370681763,0.8662216067314148,1.3162963390350342,3.2432966828346252,3.358856439590454,True,0
29,contiformer,11,1.0525819460550945,0.8507569432258606,1.302289644877116,1.0537225008010864,0.8433327078819275,1.2857481241226196,3.1828033328056335,2.6370012760162354,True,0
29,contiformer,12,1.0449621280034382,0.8182558616002401,1.2698792616526287,1.0471888780593872,0.8237290382385254,1.2555902004241943,3.126508116722107,3.9601497650146484,True,0
29,contiformer,13,1.0381656885147095,0.7924378911654154,1.2388215859731038,1.0399712324142456,0.8067622780799866,1.2258892059326172,3.0726227164268494,2.5714845657348633,True,0
29,contiformer,14,1.0293862422307332,0.7675487995147705,1.207950512568156,1.0321508646011353,0.7927534580230713,1.195443034172058,3.0203473567962646,2.1399333477020264,True,0
29,contiformer,15,1.022510568300883,0.7447257240613302,1.1739203135172527,1.0251741409301758,0.7824650406837463,1.1658364534378052,2.9734756350517273,2.9896857738494873,True,0
29,contiformer,16,1.0111377636591594,0.7221808433532715,1.1431584755579631,1.0180293321609497,0.7725048661231995,1.137510061264038,2.9280442595481873,2.885962963104248,True,0
29,contiformer,17,1.0024535258611043,0.7068450053532919,1.1139991680781047,1.0101932287216187,0.7639296650886536,1.1096231937408447,2.883746087551117,1.9522722959518433,True,0
29,contiformer,18,0.9911073843638102,0.6924359003702799,1.0815540552139282,1.002475380897522,0.7575327754020691,1.0825867652893066,2.8425949215888977,3.196787118911743,True,0
29,contiformer,19,0.9828073978424072,0.6771801908810934,1.0527807871500652,0.9944085478782654,0.749199628829956,1.0583746433258057,2.801982820034027,2.7519924640655518,True,0
29,contiformer,20,0.9732711911201477,0.6641358534495035,1.0246775150299072,0.987241804599762,0.7451004981994629,1.0336589813232422,2.766001284122467,3.0089821815490723,True,0
29,chronaris,1,1.2154535055160522,1.1611815690994263,1.6725054581960042,1.1254578828811646,1.2738921642303467,1.651798129081726,4.051148176193237,3.740546464920044,True,0
29,chronaris,2,1.1748314301172893,1.0965742270151775,1.6022420326868694,1.1092162132263184,1.1967054605484009,1.6013133525848389,3.907235026359558,4.554253578186035,True,0
29,chronaris,3,1.1507031122843425,1.0361367265383403,1.5572717587153118,1.1024478673934937,1.143607258796692,1.566088080406189,3.8121432065963745,3.248812437057495,True,0
29,chronaris,4,1.1381582816441853,0.9937707781791687,1.522370457649231,1.1041821241378784,1.1068313121795654,1.5390005111694336,3.7500139474868774,3.5751304626464844,True,0
29,chronaris,5,1.127701203028361,0.9546822110811869,1.4951713879903157,1.1073726415634155,1.0609296560287476,1.5084704160690308,3.676772713661194,2.2382497787475586,True,0
29,chronaris,6,1.1209662357966106,0.9263550440470377,1.4663466612497966,1.1080838441848755,1.0144652128219604,1.4765769243240356,3.5991259813308716,2.0801708698272705,True,0
29,chronaris,7,1.1155075232187908,0.8993880152702332,1.4407418568929036,1.1068129539489746,0.985809862613678,1.4489470720291138,3.5415698885917664,2.5692484378814697,True,0
29,chronaris,8,1.109074076016744,0.8788120150566101,1.4120827118555705,1.1022682189941406,0.9659536480903625,1.4235646724700928,3.491786539554596,1.8175443410873413,True,0
29,chronaris,9,1.1034980217615764,0.8566569884618124,1.3866822719573975,1.0972481966018677,0.9475123882293701,1.3983163833618164,3.443076968193054,2.002122402191162,True,0
29,chronaris,10,1.0977418422698975,0.8393775820732117,1.3629556099573772,1.0911434888839722,0.9250537753105164,1.3737832307815552,3.3899804949760437,2.1579768657684326,True,0
29,chronaris,11,1.0932906866073608,0.8205605347951254,1.3345274130503337,1.0838618278503418,0.9039154052734375,1.3478026390075684,3.3355798721313477,1.8810721635818481,True,0
29,chronaris,12,1.085028886795044,0.79875514904658,1.3062537908554077,1.077501893043518,0.8882212042808533,1.3203132152557373,3.2860363125801086,3.76582407951355,True,0
29,chronaris,13,1.0789458751678467,0.787138303120931,1.2796078125635784,1.0713818073272705,0.8764419555664062,1.2941447496414185,3.241968512535095,1.6768680810928345,True,0
29,chronaris,14,1.0718442996342976,0.7675161957740784,1.2511905431747437,1.0664033889770508,0.8759803771972656,1.2662307024002075,3.208614468574524,1.7082473039627075,True,0
29,chronaris,15,1.0659878651301067,0.749087373415629,1.2242142756779988,1.0636247396469116,0.8795271515846252,1.2376422882080078,3.1807941794395447,2.262338399887085,True,0
29,chronaris,16,1.0586721499760945,0.7330076694488525,1.1952591737111409,1.0619076490402222,0.8816463947296143,1.2069534063339233,3.1505074501037598,2.7214434146881104,True,0
29,chronaris,17,1.0509552558263142,0.7199930946032206,1.164155085881551,1.0617350339889526,0.8859665393829346,1.1754810810089111,3.1231826543807983,1.810187578201294,True,0
29,chronaris,18,1.0453116099039714,0.7051404714584351,1.1299476226170857,1.063811182975769,0.8999395966529846,1.1437835693359375,3.107534348964691,2.5440187454223633,True,0
29,chronaris,19,1.0369001626968384,0.6882257064183553,1.0987074375152588,1.0633902549743652,0.903900146484375,1.1114778518676758,3.078768253326416,2.120978832244873,True,0
29,chronaris,20,1.0266655286153157,0.6751698851585388,1.065175970395406,1.0669728517532349,0.9243552684783936,1.082378625869751,3.0737067461013794,1.9946876764297485,True,0
43,physiology_only,1,1.1148427724838257,1.199233094851176,1.649626612663269,1.1071242094039917,1.2836215496063232,1.6186720132827759,4.009417772293091,2.887225866317749,True,0
43,physiology_only,2,1.1073631445566814,1.1595938205718994,1.611125906308492,1.1093966960906982,1.2399989366531372,1.5939077138900757,3.943303346633911,2.472461462020874,True,0
43,physiology_only,3,1.1022218465805054,1.1316752433776855,1.5872705380121868,1.11158287525177,1.2095763683319092,1.5792080163955688,3.900367259979248,2.7155206203460693,True,0
43,physiology_only,4,1.0991002321243286,1.1016022364298503,1.5683883825937908,1.1128510236740112,1.1882275342941284,1.5671955347061157,3.8682740926742554,2.5960280895233154,True,0
43,physiology_only,5,1.0974018176396687,1.0715421835581462,1.5547773440678914,1.114005208015442,1.1719003915786743,1.5571770668029785,3.8430826663970947,2.361581325531006,True,0
43,physiology_only,6,1.096136172612508,1.047247052192688,1.5418013334274292,1.1141166687011719,1.1512199640274048,1.5494250059127808,3.8147616386413574,2.2577009201049805,True,0
43,physiology_only,7,1.094717025756836,1.025119384129842,1.53012220064799,1.1147103309631348,1.1291834115982056,1.5427851676940918,3.786678910255432,2.024899482727051,True,0
43,physiology_only,8,1.0929386615753174,1.0019505023956299,1.5209643840789795,1.114593267440796,1.1080384254455566,1.5371888875961304,3.759820580482483,2.4987940788269043,True,0
43,physiology_only,9,1.0921159585316975,0.9827990333239237,1.5135966142018635,1.113547682762146,1.0871998071670532,1.5323466062545776,3.733094096183777,1.4274194240570068,True,0
43,physiology_only,10,1.0893285274505615,0.9627285003662109,1.5053296486536663,1.1103979349136353,1.0691300630569458,1.528491497039795,3.708019495010376,2.23356294631958,True,0
43,physiology_only,11,1.0874119997024536,0.945931096871694,1.4992528756459553,1.1069916486740112,1.0550285577774048,1.526065707206726,3.688085913658142,2.0542185306549072,True,0
43,physiology_only,12,1.085261344909668,0.9329899350802103,1.4933908780415852,1.1039400100708008,1.0438122749328613,1.5239558219909668,3.671708106994629,2.2554824352264404,True,0
43,physiology_only,13,1.08283531665802,0.9158510168393453,1.486936330795288,1.1008491516113281,1.0303174257278442,1.5223280191421509,3.6534945964813232,1.3140952587127686,True,0
43,physiology_only,14,1.0809270938237507,0.9039635260899862,1.4810100396474202,1.0974092483520508,1.0218836069107056,1.5198214054107666,3.639114260673523,1.0326019525527954,True,0
43,physiology_only,15,1.0781360864639282,0.8922040065129598,1.4758803844451904,1.0945854187011719,1.0134540796279907,1.518466830253601,3.6265063285827637,2.3788859844207764,True,0
43,physiology_only,16,1.0752308368682861,0.8837465246518453,1.4728993972142537,1.0920259952545166,1.0058597326278687,1.5173698663711548,3.61525559425354,1.253736138343811,True,0
43,physiology_only,17,1.0719070831934612,0.8752537369728088,1.467252214749654,1.0889918804168701,1.0029445886611938,1.5165501832962036,3.6084866523742676,1.2208824157714844,True,0
43,physiology_only,18,1.0691595474878948,0.8669736981391907,1.4645775159200032,1.0862358808517456,1.0009942054748535,1.5161851644515991,3.6034152507781982,1.3006186485290527,True,0
43,physiology_only,19,1.066452940305074,0.8643350402514139,1.458946665128072,1.0835076570510864,0.9997470378875732,1.5163060426712036,3.5995607376098633,2.9826393127441406,True,0
43,physiology_only,20,1.0621085564295452,0.8546606103579203,1.4550729592641194,1.0809869766235352,0.999829113483429,1.5153530836105347,3.596169173717499,1.6421349048614502,True,0
43,vehicle_only,1,1.1236414114634197,1.0019196271896362,1.6712216138839722,1.1691433191299438,1.0587929487228394,1.6648154258728027,3.892751693725586,2.3674263954162598,True,0
43,vehicle_only,2,1.117859125137329,0.9825262427330017,1.6417536338170369,1.161683440208435,1.0277179479599,1.6374627351760864,3.8268641233444214,1.9008371829986572,True,0
43,vehicle_only,3,1.1133455038070679,0.9663883447647095,1.6147116820017497,1.1549410820007324,1.0046324729919434,1.6128476858139038,3.7724212408065796,1.9232465028762817,True,0
43,vehicle_only,4,1.1097816626230876,0.952017068862915,1.5938582022984822,1.1486819982528687,0.985363781452179,1.589533805847168,3.7235795855522156,1.9290138483047485,True,0
43,vehicle_only,5,1.1061326662699382,0.9375361800193787,1.5705389181772869,1.143424153327942,0.9675281643867493,1.5676639080047607,3.678616225719452,1.8660379648208618,True,0
43,vehicle_only,6,1.1038861274719238,0.9214499195416769,1.551458477973938,1.1381700038909912,0.9497126936912537,1.5472164154052734,3.6350991129875183,1.5149799585342407,True,0
43,vehicle_only,7,1.1009446382522583,0.9028173287709554,1.532496412595113,1.1339633464813232,0.9335312843322754,1.5266715288162231,3.5941661596298218,1.836717963218689,True,0
43,vehicle_only,8,1.0987447102864583,0.8854082425435384,1.5127556324005127,1.1294773817062378,0.9172040820121765,1.5064983367919922,3.5531798005104065,2.3122642040252686,True,0
43,vehicle_only,9,1.0962049563725789,0.8689762353897095,1.4934098720550537,1.1249463558197021,0.900221049785614,1.4859894514083862,3.5111568570137024,1.6671801805496216,True,0
43,vehicle_only,10,1.0941740274429321,0.8502050439516703,1.4742401440938313,1.1202638149261475,0.883187472820282,1.4648525714874268,3.468303859233856,1.9797266721725464,True,0
43,vehicle_only,11,1.0913742383321126,0.8318551580111185,1.45272429784139,1.116067886352539,0.8675826191902161,1.4421961307525635,3.4258466362953186,1.6627944707870483,True,0
43,vehicle_only,12,1.0888091325759888,0.8185097177823385,1.4316155513127644,1.1118441820144653,0.8515186905860901,1.4182329177856445,3.3815957903862,2.185241222381592,True,0
43,vehicle_only,13,1.0856088797251384,0.80101611216863,1.407486915588379,1.107138991355896,0.8338494896888733,1.3935470581054688,3.334535539150238,1.7086418867111206,True,0
43,vehicle_only,14,1.082730770111084,0.7878101269404093,1.3823078473409016,1.1024450063705444,0.8165233135223389,1.3678587675094604,3.2868270874023438,1.8803666830062866,True,0
43,vehicle_only,15,1.0786518653233845,0.7688639958699545,1.3577027718226116,1.0975333452224731,0.7992441058158875,1.3415822982788086,3.238359749317169,2.351093053817749,True,0
43,vehicle_only,16,1.0756117502848308,0.7579347491264343,1.3322832187016804,1.0925565958023071,0.782537043094635,1.315732479095459,3.190826117992401,1.918502926826477,True,0
43,vehicle_only,17,1.0717162291208904,0.7430643240610758,1.3047080437342327,1.087671160697937,0.767825186252594,1.2889803647994995,3.1444767117500305,2.0715150833129883,True,0
43,vehicle_only,18,1.067913333574931,0.7318709095319113,1.2792898019154866,1.0824054479599,0.7535809874534607,1.2619481086730957,3.0979345440864563,1.5574545860290527,True,0
43,vehicle_only,19,1.0637781222661336,0.7175613641738892,1.2522210677464802,1.077254056930542,0.7419576644897461,1.2359261512756348,3.055137872695923,3.7831735610961914,True,0
43,vehicle_only,20,1.0599218606948853,0.7076418995857239,1.2279969453811646,1.072019338607788,0.7316217422485352,1.2112191915512085,3.0148602724075317,1.7873438596725464,True,0
43,naive_time_sync,1,1.3368581136067708,5.14282242457072,3.1213883558909097,1.374268889427185,6.468434810638428,3.2346060276031494,11.077309727668762,43.08167266845703,True,0
43,naive_time_sync,2,1.3323290348052979,5.10963789621989,2.9636356830596924,1.3696541786193848,6.428953170776367,3.041139841079712,10.839747190475464,48.446163177490234,True,0
43,naive_time_sync,3,1.3279287020365398,5.076409816741943,2.818777402242025,1.3650903701782227,6.389507293701172,2.8602333068847656,10.61483097076416,49.26703643798828,True,0
43,naive_time_sync,4,1.3239692449569702,5.043582121531169,2.6733341217041016,1.3604726791381836,6.350467681884766,2.6926984786987305,10.40363883972168,45.320125579833984,True,0
43,naive_time_sync,5,1.3196419477462769,5.010729948679606,2.546109676361084,1.3559551239013672,6.311334133148193,2.537363290786743,10.204652547836304,50.71493148803711,True,0
43,naive_time_sync,6,1.3154601256052654,4.977980772654216,2.420469601949056,1.3514591455459595,6.272453784942627,2.396481990814209,10.020394921302795,50.32158660888672,True,0
43,naive_time_sync,7,1.3111582199732463,4.944843292236328,2.311863342920939,1.3471382856369019,6.234549045562744,2.269287109375,9.850974440574646,52.69052505493164,True,0
43,naive_time_sync,8,1.307172695795695,4.914825916290283,2.2172303199768066,1.34283447265625,6.196465015411377,2.156069755554199,9.695369243621826,41.67294692993164,True,0
43,naive_time_sync,9,1.3033822774887085,4.8825710614522295,2.1186326344807944,1.3385761976242065,6.158426284790039,2.0563929080963135,9.553395390510559,42.48923873901367,True,0
43,naive_time_sync,10,1.2992850542068481,4.85029395421346,2.03816294670105,1.3343318700790405,6.120599269866943,1.967646598815918,9.422577738761902,42.242366790771484,True,0
43,naive_time_sync,11,1.2953227758407593,4.81767209370931,1.961227297782898,1.3301622867584229,6.082839488983154,1.8876416683197021,9.30064344406128,44.67027282714844,True,0
43,naive_time_sync,12,1.2913542985916138,4.786231994628906,1.8946686585744221,1.3260817527770996,6.0450568199157715,1.8141934871673584,9.18533205986023,47.52239227294922,True,0
43,naive_time_sync,13,1.287450114885966,4.755213260650635,1.824500322341919,1.3220211267471313,6.007658004760742,1.746840000152588,9.076519131660461,41.654396057128906,True,0
43,naive_time_sync,14,1.28383469581604,4.724481423695882,1.7704466183980305,1.3179551362991333,5.970388889312744,1.6844348907470703,8.972778916358948,41.07158279418945,True,0
43,naive_time_sync,15,1.2799362738927205,4.692206064860026,1.7170439958572388,1.3139615058898926,5.933218002319336,1.6269536018371582,8.874133110046387,44.365814208984375,True,0
43,naive_time_sync,16,1.2761280536651611,4.661683718363444,1.6615864038467407,1.3100464344024658,5.895923137664795,1.574060320854187,8.780029892921448,44.87533187866211,True,0
43,naive_time_sync,17,1.2727344830830891,4.630703449249268,1.613962451616923,1.3061343431472778,5.858962535858154,1.5255682468414307,8.690665125846863,41.077903747558594,True,0
43,naive_time_sync,18,1.2689611911773682,4.599798043568929,1.5739050308863323,1.302319049835205,5.821966648101807,1.4816629886627197,8.605948686599731,41.93889236450195,True,0
43,naive_time_sync,19,1.2652657429377239,4.568635622660319,1.531791051228841,1.2985821962356567,5.785549163818359,1.4418892860412598,8.526020646095276,46.07139205932617,True,0
43,naive_time_sync,20,1.2617645263671875,4.53817876180013,1.4943013588587444,1.294898271560669,5.7491774559021,1.405350685119629,8.449426412582397,47.30229187011719,True,0
43,mult,1,1.361170490582784,1.0116586685180664,1.800824244817098,1.4000864028930664,1.0975536108016968,1.755849003791809,4.253489017486572,3.6085667610168457,True,0
43,mult,2,1.3011866013209026,0.973227838675181,1.7172913153966267,1.3279608488082886,1.065521001815796,1.6835352182388306,4.077017068862915,3.5172853469848633,True,0
43,mult,3,1.246726632118225,0.9444004694620768,1.6546287139256795,1.2653640508651733,1.0387529134750366,1.6256821155548096,3.9297990798950195,3.603261947631836,True,0
43,mult,4,1.2038336594899495,0.9172004063924154,1.6033892234166462,1.2105568647384644,1.016554355621338,1.5733410120010376,3.80045223236084,2.6698496341705322,True,0
43,mult,5,1.16480286916097,0.8968319495519003,1.5561845302581787,1.1656721830368042,0.9959824085235596,1.5225447416305542,3.684199333190918,3.2123289108276367,True,0
43,mult,6,1.1393101612726848,0.87606809536616,1.5078129768371582,1.129747986793518,0.975982666015625,1.4735114574432373,3.5792421102523804,2.4310591220855713,True,0
43,mult,7,1.1140806277592976,0.8596617976824442,1.4609793821970622,1.1021851301193237,0.9615656733512878,1.421129584312439,3.4848803877830505,2.140589714050293,True,0
43,mult,8,1.0990385214487712,0.8460028966267904,1.4090752998987834,1.0808087587356567,0.9527269005775452,1.3676114082336426,3.4011470675468445,2.966768980026245,True,0
43,mult,9,1.0852664311726887,0.831820031007131,1.361893932024638,1.0644382238388062,0.9439987540245056,1.3146981000900269,3.3231350779533386,1.8488588333129883,True,0
43,mult,10,1.0743721723556519,0.8230097691218058,1.3128671646118164,1.0516434907913208,0.9372889995574951,1.2614978551864624,3.2504303455352783,2.274744987487793,True,0
43,mult,11,1.064306338628133,0.8108375072479248,1.2609942356745403,1.0428065061569214,0.9372043013572693,1.2088193893432617,3.1888301968574524,1.8858628273010254,True,0
43,mult,12,1.0563793977101643,0.8042604525883993,1.2096677621205647,1.0370882749557495,0.9413325786590576,1.1577264070510864,3.1361472606658936,2.520833730697632,True,0
43,mult,13,1.0474987030029297,0.7967480818430582,1.1617432435353596,1.032786250114441,0.9383627772331238,1.1114519834518433,3.082601010799408,1.4287981986999512,True,0
43,mult,14,1.0394201676050823,0.790498952070872,1.116388479868571,1.029465913772583,0.9375297427177429,1.0676215887069702,3.034617245197296,1.5985820293426514,True,0
43,mult,15,1.032452384630839,0.7824108997980753,1.0776009956995647,1.0266820192337036,0.9336979389190674,1.0295478105545044,2.9899277687072754,2.419945240020752,True,0
43,mult,16,1.024578054745992,0.7773599028587341,1.0370854536692302,1.023857593536377,0.9291792511940002,0.9969130158424377,2.949949860572815,1.5326247215270996,True,0
43,mult,17,1.0173406998316448,0.7679863770802816,1.004746675491333,1.0213053226470947,0.9294177889823914,0.9669564962387085,2.9176796078681946,1.5939128398895264,True,0
43,mult,18,1.0111185510953267,0.7616797288258871,0.9681976834932963,1.018203854560852,0.9288977980613708,0.9388388991355896,2.8859405517578125,1.2845900058746338,True,0
43,mult,19,1.0013042291005452,0.7552324732144674,0.9390876889228821,1.0144157409667969,0.9271466732025146,0.914149284362793,2.8557116985321045,3.212545394897461,True,0
43,mult,20,0.99478679895401,0.7480554580688477,0.9131246209144592,1.0107355117797852,0.924254834651947,0.8913439512252808,2.826334297657013,1.8943136930465698,True,0
43,contiformer,1,1.118126630783081,1.09725554784139,1.817910075187683,1.1162445545196533,1.1449897289276123,1.7454688549041748,4.00670313835144,4.842965602874756,True,0
43,contiformer,2,1.1116153399149578,1.0643643538157146,1.703247308731079,1.1129072904586792,1.115846037864685,1.656849980354309,3.8856033086776733,3.802424669265747,True,0
43,contiformer,3,1.1048760016759236,1.0367045005162556,1.6307042837142944,1.11141037940979,1.093328595161438,1.5997627973556519,3.80450177192688,3.7405478954315186,True,0
43,contiformer,4,1.0985438028971355,1.0080647468566895,1.585412859916687,1.1098250150680542,1.0758475065231323,1.554434895515442,3.7401074171066284,3.2782440185546875,True,0
43,contiformer,5,1.0955423911412556,0.9826323787371317,1.5405059258143108,1.1086472272872925,1.0610235929489136,1.514965534210205,3.684636354446411,4.123555660247803,True,0
43,contiformer,6,1.0887107054392497,0.9566134810447693,1.5029794375101726,1.105116367340088,1.0351322889328003,1.4802277088165283,3.6204763650894165,2.9976539611816406,True,0
43,contiformer,7,1.0856334368387859,0.925977885723114,1.4700464804967244,1.1019178628921509,1.0030893087387085,1.4453200101852417,3.550327181816101,3.7998669147491455,True,0
43,contiformer,8,1.0808011690775554,0.9009243647257487,1.4315656820933025,1.0964529514312744,0.9717535376548767,1.4128166437149048,3.481023132801056,3.319673538208008,True,0
43,contiformer,9,1.076116720835368,0.8800814747810364,1.3984748125076294,1.0908173322677612,0.9459404945373535,1.3812505006790161,3.418008327484131,2.933605194091797,True,0
43,contiformer,10,1.0723628997802734,0.8572994470596313,1.3640551567077637,1.0846993923187256,0.9260427951812744,1.3507293462753296,3.3614715337753296,5.143768310546875,True,0
43,contiformer,11,1.0676366090774536,0.8310291369756063,1.330899993578593,1.0811212062835693,0.9150496125221252,1.320354700088501,3.3165255188941956,2.715846300125122,True,0
