split_id,outer_pool_id,split_kind,main_selection,role,context_id,current_maneuver_score,future_maneuver_score,maneuver_score_delta,maneuver_trend_class,current_valid_semantic_count,future_valid_semantic_count,target_sample_id,fit_sample_hash,status,outer_test_opened
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,0.4275630078917834,0.1818763538571845,-0.2456866540345989,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0012,fa7d474124703375ca48ffb6a137f81d6ca4d7b36b663632d435b2cbd3bf1e4d,completed,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.1818763538571845,0.2168650316834774,0.03498867782629289,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0013,fa7d474124703375ca48ffb6a137f81d6ca4d7b36b663632d435b2cbd3bf1e4d,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,0.040694003298334266,0.10128997301579723,0.060595969717462964,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0006,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,0.10128997301579723,0.24665126491014946,0.14536129189435223,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0007,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,0.24665126491014946,0.2963120363032516,0.04966077139310213,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0008,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,0.2963120363032516,0.949533473677417,0.6532214373741654,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0009,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009,0.949533473677417,0.35251542780931405,-0.5970180458681029,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0010,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010,0.35251542780931405,0.3964051854795214,0.04388975767020736,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0011,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011,0.3964051854795214,0.16317910493228557,-0.23322608054723584,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0012,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028,2.166551683011529,3.9825791793715872,1.8160274963600584,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0029,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029,3.9825791793715872,2.7977764579780278,-1.1848027213935595,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0030,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030,2.7977764579780278,1.2874196098982933,-1.5103568480797345,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0031,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031,1.2874196098982933,0.7175626932645165,-0.5698569166337768,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0032,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032,0.7175626932645165,1.0480448303370538,0.33048213707253726,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0033,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033,1.0480448303370538,0.6222289050151233,-0.42581592532193047,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0034,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034,0.6222289050151233,0.6302118861164572,0.007982981101333886,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0035,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035,0.6302118861164572,0.4190428345028008,-0.2111690516136564,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0036,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025,0.6249275646724414,0.11720224670881636,-0.507725317963625,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0026,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026,0.11720224670881636,0.3930438932650127,0.27584164655619636,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0027,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027,0.3930438932650127,2.166551683011529,1.7735077897465161,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0028,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028,2.166551683011529,3.9825791793715872,1.8160274963600584,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0029,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029,3.9825791793715872,2.7977764579780278,-1.1848027213935595,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0030,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030,2.7977764579780278,1.2874196098982933,-1.5103568480797345,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0031,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009,0.949533473677417,0.35251542780931405,-0.5970180458681029,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0010,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010,0.35251542780931405,0.3964051854795214,0.04388975767020736,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0011,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,0.3964051854795214,0.16317910493228557,-0.23322608054723584,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0012,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.16317910493228557,0.20981930431459425,0.04664019938230868,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0013,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013,0.20981930431459425,0.29350436621395687,0.08368506189936262,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0014,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014,0.29350436621395687,0.4478664256341813,0.1543620594202244,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0015,aaa1e439f0ef4390b1992bf4ad3eabdd6e1954a6f6fd8892e263ca1284112307,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005,0.12207427245827675,0.17429679212928947,0.052222519671012727,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0006,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006,0.17429679212928947,0.39761844126564405,0.22332164913635458,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0007,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007,0.39761844126564405,0.48493875830131344,0.08732031703566939,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0008,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008,0.48493875830131344,1.3601702531050046,0.8752314948036912,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0009,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009,1.3601702531050046,0.561043806080998,-0.7991264470240066,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0010,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010,0.561043806080998,0.5528210551950367,-0.00822275088596136,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0011,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011,0.5528210551950367,0.3188893488603487,-0.23393170633468796,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0012,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030,4.016373600419931,2.034935597764422,-1.9814380026555094,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0031,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031,2.034935597764422,1.553474546989129,-0.481461050775293,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0032,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032,1.553474546989129,1.9702556910187135,0.41678114402958455,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0033,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033,1.9702556910187135,1.326000845800046,-0.6442548452186674,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0034,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034,1.326000845800046,1.2773371126483595,-0.048663733151686595,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0035,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,train,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035,1.2773371126483595,1.1192114310225347,-0.15812568162582474,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0036,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025,1.6158816959296354,0.7018431948499302,-0.9140385010797052,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0026,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026,0.7018431948499302,1.1465368665351534,0.4446936716852232,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0027,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027,1.1465368665351534,3.69461776492709,2.5480808983919365,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0028,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028,3.69461776492709,5.298788464007011,1.6041706990799205,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0029,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029,5.298788464007011,4.016373600419931,-1.2824148635870793,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0030,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030,4.016373600419931,2.034935597764422,-1.9814380026555094,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::20251002_单01_ACT-8_翼云_J16_12#01:0031,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011,0.5528210551950367,0.3188893488603487,-0.23393170633468796,0,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0012,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012,0.3188893488603487,0.373439355495022,0.0545500066346733,1,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0013,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013,0.373439355495022,0.8024263449100729,0.4289869894150509,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0014,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014,0.8024263449100729,1.2460243031018547,0.4435979581917818,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0015,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0015,1.2460243031018547,1.5479491713146747,0.30192486821281994,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0016,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,main_selection,True,validation,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0016,1.5479491713146747,2.133364320975689,0.5854151496610143,2,6,6,20251005_四01_ACT-4_云_J20_22#01__pilot_10033::20251005_四01_ACT-4_云_J20_22#01:0017,50128ab57a50cab17fa173bc78c8d62c13b6b33c7711623869bb17a46c06a5ae,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005,0.09023203236506472,0.12304092751167695,0.03280889514661223,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0006,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006,0.12304092751167695,0.28160126480316,0.15856033729148306,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0007,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007,0.28160126480316,0.2907199861029491,0.009118721299789079,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0008,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008,0.2907199861029491,1.423986505801689,1.13326651969874,2,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0009,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009,1.423986505801689,0.5577109062804584,-0.8662755995212306,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0010,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010,0.5577109062804584,0.49800903919909767,-0.059701867081360716,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0011,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011,0.49800903919909767,0.18254937391955883,-0.31545966527953884,0,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0012,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012,0.18254937391955883,0.2096205121860583,0.027071138266499456,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0013,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
leave_one_view_out__fold01__candidate_340,leave_one_view_out__fold01,main_selection,True,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013,0.2096205121860583,0.3689625296665751,0.15934201748051682,1,6,6,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0014,895252ff19dbd4bfb3afc8a019f68d62ee5912fdf5fe3ed3150b6a0b558d285c,completed,False
