split_id,outer_pool_id,main_selection,seed,method_name,fold_id,export_role,status,output_root,representation_path,manifest_path,representation_sha256,sample_ids,task_targets_opened,outer_test_opened
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,cc82124646e4530a980a1f5acc73c13e8818881a93fe8cfcb0125254c2841bb4,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,11989059c2ec98f392dc98c822d4174b403be58edfb9701d1c39c7f130cbc8f1,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,fccac4f28f4f3e41e2f0edf3365814918de8c3e0f15a042660ad8bc99b95bea8,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,vehicle_only,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,451b08117fcc3b868d26cc02384c5c6e9ddea78c05e4c4ecb7d28357aff6bcc8,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,vehicle_only,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,a6e506adc0312094347e8b482d00015d5445ab11f74ee3cdd28fdf15f441131c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,naive_time_sync,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,0b1e5f4b6e3237a2364d61e262a8ee6168a1b4653517ed93e708949af324dcbc,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,naive_time_sync,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,077048bdaefa5805e1ee45c6d7070fcaf86eb1e7db6ef5360ce1b16a029553f3,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,mult,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,e1bc5385f2db4717a19816593994a9a0cd4349394b76e819bd837c1613390fd7,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,mult,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,1721012315454d9e7f8a4043170268ef7aa4b2506cf6df88ba304b9a05641f07,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,contiformer,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,ff21fb0ecf179bd86821a04155012ea37b29f77ce0f727c5c1eeac81f8fecaf2,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,contiformer,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,64eb920d72ab4e521702ed2d142366477787c5c4b386d8f0a79259a883d31415,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,chronaris,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,6592fb7bca7f10c102328d1a7b2f3df5ffa8a6308ff2feee4df8484ca40ee73d,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,chronaris,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,7f85da9cc83b045795810483db4e73d5d102c7706297d3924e9bcdb51d919443,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_329,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/train/representation_manifest.json,f217a8db990effcaf670af0007645b9788379a7a7a0bb75a5bc83f143912bb20,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_329,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/validation/representation_manifest.json,e1336641d123639e79ace54dd3139a584df4222421b6bd59bf298b0629bc8a50,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0016']",False,False
