seed,method_name,epoch,step,term_name,weight,raw_loss,weighted_loss,count,status
29,chronaris,39,1,chronaris_causal_direction,0.1,0.09325872361660004,0.009325872175395489,6813,active
29,chronaris,40,1,chronaris_continuous_alignment,0.2,0.010813671164214611,0.002162734279409051,7214,active
29,chronaris,40,1,chronaris_physical_consistency,0.1,0.06690414249897003,0.006690414156764746,5,active
29,chronaris,40,1,chronaris_causal_direction,0.1,0.0955413356423378,0.009554133750498295,7214,active
29,chronaris,41,1,chronaris_continuous_alignment,0.2,0.010286671109497547,0.0020573341753333807,6986,active
29,chronaris,41,1,chronaris_physical_consistency,0.1,0.1033385619521141,0.01033385656774044,5,active
29,chronaris,41,1,chronaris_causal_direction,0.1,0.09336621314287186,0.0093366215005517,6986,active
29,chronaris,42,1,chronaris_continuous_alignment,0.2,0.00991962943226099,0.0019839259330183268,7083,active
29,chronaris,42,1,chronaris_physical_consistency,0.1,0.11716391146183014,0.011716390959918499,5,active
29,chronaris,42,1,chronaris_causal_direction,0.1,0.09256711602210999,0.009256712161004543,7083,active
29,chronaris,43,1,chronaris_continuous_alignment,0.2,0.010177597403526306,0.0020355195738375187,7218,active
29,chronaris,43,1,chronaris_physical_consistency,0.1,0.05769704654812813,0.005769704934209585,5,active
29,chronaris,43,1,chronaris_causal_direction,0.1,0.09415871649980545,0.00941587146371603,7218,active
29,chronaris,44,1,chronaris_continuous_alignment,0.2,0.009595989249646664,0.0019191978499293327,6745,active
29,chronaris,44,1,chronaris_physical_consistency,0.1,0.04079349339008331,0.004079349339008331,5,active
29,chronaris,44,1,chronaris_causal_direction,0.1,0.0922335684299469,0.00922335684299469,6745,active
29,chronaris,45,1,chronaris_continuous_alignment,0.2,0.009384979493916035,0.001876995898783207,6940,active
29,chronaris,45,1,chronaris_physical_consistency,0.1,0.07467450201511383,0.007467450108379126,5,active
29,chronaris,45,1,chronaris_causal_direction,0.1,0.09338604658842087,0.009338605217635632,6940,active
29,chronaris,46,1,chronaris_continuous_alignment,0.2,0.009098177775740623,0.0018196356249973178,7278,active
29,chronaris,46,1,chronaris_physical_consistency,0.1,0.04851434379816055,0.004851434379816055,5,active
29,chronaris,46,1,chronaris_causal_direction,0.1,0.09387708455324173,0.009387708269059658,7278,active
29,chronaris,47,1,chronaris_continuous_alignment,0.2,0.008464648388326168,0.0016929296543821692,6542,active
29,chronaris,47,1,chronaris_physical_consistency,0.1,0.05937710404396057,0.005937710404396057,5,active
29,chronaris,47,1,chronaris_causal_direction,0.1,0.09342914819717407,0.009342915378510952,6542,active
29,chronaris,48,1,chronaris_continuous_alignment,0.2,0.00849373359233141,0.0016987466951832175,7293,active
29,chronaris,48,1,chronaris_physical_consistency,0.1,0.035974565893411636,0.00359745672903955,5,active
29,chronaris,48,1,chronaris_causal_direction,0.1,0.09408029913902283,0.009408029727637768,7293,active
29,chronaris,49,1,chronaris_continuous_alignment,0.2,0.008248385041952133,0.0016496770549565554,7038,active
29,chronaris,49,1,chronaris_physical_consistency,0.1,0.0585552453994751,0.005855524446815252,5,active
29,chronaris,49,1,chronaris_causal_direction,0.1,0.09390916675329208,0.009390916675329208,7038,active
29,chronaris,50,1,chronaris_continuous_alignment,0.2,0.007857033982872963,0.0015714068431407213,7221,active
29,chronaris,50,1,chronaris_physical_consistency,0.1,0.08093158900737762,0.008093158714473248,5,active
29,chronaris,50,1,chronaris_causal_direction,0.1,0.09278763830661774,0.009278764016926289,7221,active
43,chronaris,1,1,chronaris_continuous_alignment,0.0,0.9738530516624451,0.0,7576,scheduled_zero_or_unavailable
43,chronaris,1,1,chronaris_physical_consistency,0.0,0.5545206069946289,0.0,5,scheduled_zero_or_unavailable
43,chronaris,1,1,chronaris_causal_direction,0.0,0.09420108795166016,0.0,7576,scheduled_zero_or_unavailable
43,chronaris,2,1,chronaris_continuous_alignment,0.0,1.0142782926559448,0.0,7375,scheduled_zero_or_unavailable
43,chronaris,2,1,chronaris_physical_consistency,0.0,0.5874331593513489,0.0,5,scheduled_zero_or_unavailable
43,chronaris,2,1,chronaris_causal_direction,0.0,0.09673438966274261,0.0,7375,scheduled_zero_or_unavailable
43,chronaris,3,1,chronaris_continuous_alignment,0.0,1.0328505039215088,0.0,7017,scheduled_zero_or_unavailable
43,chronaris,3,1,chronaris_physical_consistency,0.0,0.6317552924156189,0.0,5,scheduled_zero_or_unavailable
43,chronaris,3,1,chronaris_causal_direction,0.0,0.10026182234287262,0.0,7017,scheduled_zero_or_unavailable
43,chronaris,4,1,chronaris_continuous_alignment,0.0,1.0428316593170166,0.0,7218,scheduled_zero_or_unavailable
43,chronaris,4,1,chronaris_physical_consistency,0.0,0.5680674314498901,0.0,5,scheduled_zero_or_unavailable
43,chronaris,4,1,chronaris_causal_direction,0.0,0.09910644590854645,0.0,7218,scheduled_zero_or_unavailable
43,chronaris,5,1,chronaris_continuous_alignment,0.0,1.0487149953842163,0.0,6575,scheduled_zero_or_unavailable
43,chronaris,5,1,chronaris_physical_consistency,0.0,0.659651517868042,0.0,5,scheduled_zero_or_unavailable
43,chronaris,5,1,chronaris_causal_direction,0.0,0.10418960452079773,0.0,6575,scheduled_zero_or_unavailable
43,chronaris,6,1,chronaris_continuous_alignment,0.0,1.0415297746658325,0.0,7261,scheduled_zero_or_unavailable
43,chronaris,6,1,chronaris_physical_consistency,0.0,0.6459367871284485,0.0,5,scheduled_zero_or_unavailable
43,chronaris,6,1,chronaris_causal_direction,0.0,0.09873276203870773,0.0,7261,scheduled_zero_or_unavailable
43,chronaris,7,1,chronaris_continuous_alignment,0.0,1.0370378494262695,0.0,7425,scheduled_zero_or_unavailable
43,chronaris,7,1,chronaris_physical_consistency,0.0,0.5273820161819458,0.0,5,scheduled_zero_or_unavailable
43,chronaris,7,1,chronaris_causal_direction,0.0,0.1010742262005806,0.0,7425,scheduled_zero_or_unavailable
43,chronaris,8,1,chronaris_continuous_alignment,0.0,1.034902572631836,0.0,7287,scheduled_zero_or_unavailable
43,chronaris,8,1,chronaris_physical_consistency,0.0,0.8646520376205444,0.0,5,scheduled_zero_or_unavailable
43,chronaris,8,1,chronaris_causal_direction,0.0,0.0984480232000351,0.0,7287,scheduled_zero_or_unavailable
43,chronaris,9,1,chronaris_continuous_alignment,0.0,1.0271655321121216,0.0,7066,scheduled_zero_or_unavailable
43,chronaris,9,1,chronaris_physical_consistency,0.0,0.7265787124633789,0.0,5,scheduled_zero_or_unavailable
43,chronaris,9,1,chronaris_causal_direction,0.0,0.09957638382911682,0.0,7066,scheduled_zero_or_unavailable
43,chronaris,10,1,chronaris_continuous_alignment,0.0,1.0219805240631104,0.0,7070,scheduled_zero_or_unavailable
43,chronaris,10,1,chronaris_physical_consistency,0.0,1.8643543720245361,0.0,5,scheduled_zero_or_unavailable
43,chronaris,10,1,chronaris_causal_direction,0.0,0.10103926062583923,0.0,7070,scheduled_zero_or_unavailable
43,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,1.0077126026153564,0.020154250785708427,7086,active
43,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,0.6560119390487671,0.006560119334608316,5,active
43,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.0962032824754715,0.0009620328200981021,7086,active
43,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.9186389446258545,0.03674555569887161,7287,active
43,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,0.5471187829971313,0.010942375287413597,5,active
43,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.09349372237920761,0.0018698744243010879,7287,active
43,chronaris,13,1,chronaris_continuous_alignment,0.06,0.8034684062004089,0.04820810258388519,7099,active
43,chronaris,13,1,chronaris_physical_consistency,0.03,1.1176608800888062,0.03352982550859451,5,active
43,chronaris,13,1,chronaris_causal_direction,0.03,0.0948970690369606,0.0028469120152294636,7099,active
43,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.6853979229927063,0.05483183264732361,7141,active
43,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,0.5248132348060608,0.020992528647184372,5,active
43,chronaris,14,1,chronaris_causal_direction,0.04000000000000001,0.09447521716356277,0.0037790085189044476,7141,active
43,chronaris,15,1,chronaris_continuous_alignment,0.1,0.5690872073173523,0.05690872296690941,6895,active
43,chronaris,15,1,chronaris_physical_consistency,0.05,0.32157662510871887,0.016078831627964973,5,active
43,chronaris,15,1,chronaris_causal_direction,0.05,0.09443843364715576,0.004721921868622303,6895,active
43,chronaris,16,1,chronaris_continuous_alignment,0.12,0.4689505398273468,0.056274063885211945,6846,active
43,chronaris,16,1,chronaris_physical_consistency,0.06,0.3360789120197296,0.0201647337526083,5,active
43,chronaris,16,1,chronaris_causal_direction,0.06,0.1012241467833519,0.006073448807001114,6846,active
43,chronaris,17,1,chronaris_continuous_alignment,0.13999999999999999,0.3766230642795563,0.05272722989320755,6509,active
43,chronaris,17,1,chronaris_physical_consistency,0.06999999999999999,0.26822176575660706,0.01877552457153797,5,active
43,chronaris,17,1,chronaris_causal_direction,0.06999999999999999,0.09446047991514206,0.006612233817577362,6509,active
43,chronaris,18,1,chronaris_continuous_alignment,0.16000000000000003,0.2963397800922394,0.04741436243057251,7025,active
43,chronaris,18,1,chronaris_physical_consistency,0.08000000000000002,0.47269922494888306,0.03781593590974808,5,active
43,chronaris,18,1,chronaris_causal_direction,0.08000000000000002,0.0949825718998909,0.0075986054725945,7025,active
43,chronaris,19,1,chronaris_continuous_alignment,0.18000000000000002,0.22574171423912048,0.040633510798215866,7585,active
43,chronaris,19,1,chronaris_physical_consistency,0.09000000000000001,0.20279797911643982,0.018251819536089897,5,active
43,chronaris,19,1,chronaris_causal_direction,0.09000000000000001,0.09198922663927078,0.00827903114259243,7585,active
43,chronaris,20,1,chronaris_continuous_alignment,0.2,0.17042770981788635,0.03408554196357727,7235,active
43,chronaris,20,1,chronaris_physical_consistency,0.1,0.2037353217601776,0.02037353254854679,5,active
43,chronaris,20,1,chronaris_causal_direction,0.1,0.08993615955114365,0.008993616327643394,7235,active
43,chronaris,21,1,chronaris_continuous_alignment,0.2,0.12673914432525635,0.02534782886505127,7208,active
43,chronaris,21,1,chronaris_physical_consistency,0.1,0.15858131647109985,0.015858132392168045,5,active
43,chronaris,21,1,chronaris_causal_direction,0.1,0.09276843816041946,0.009276843629777431,7208,active
43,chronaris,22,1,chronaris_continuous_alignment,0.2,0.0959932804107666,0.01919865608215332,7454,active
43,chronaris,22,1,chronaris_physical_consistency,0.1,0.1634194552898407,0.01634194515645504,5,active
43,chronaris,22,1,chronaris_causal_direction,0.1,0.09082183241844177,0.009082183241844177,7454,active
43,chronaris,23,1,chronaris_continuous_alignment,0.2,0.07240911573171616,0.014481822960078716,7238,active
43,chronaris,23,1,chronaris_physical_consistency,0.1,0.21290913224220276,0.021290913224220276,5,active
43,chronaris,23,1,chronaris_causal_direction,0.1,0.09025312215089798,0.009025312028825283,7238,active
43,chronaris,24,1,chronaris_continuous_alignment,0.2,0.05337509512901306,0.010675019584596157,7454,active
43,chronaris,24,1,chronaris_physical_consistency,0.1,0.16917866468429565,0.016917867586016655,5,active
43,chronaris,24,1,chronaris_causal_direction,0.1,0.09011393040418625,0.009011393412947655,7454,active
43,chronaris,25,1,chronaris_continuous_alignment,0.2,0.04185091704130173,0.008370183408260345,6871,active
43,chronaris,25,1,chronaris_physical_consistency,0.1,0.13682793080806732,0.013682792894542217,5,active
43,chronaris,25,1,chronaris_causal_direction,0.1,0.09114401042461395,0.009114401414990425,6871,active
43,chronaris,26,1,chronaris_continuous_alignment,0.2,0.03622324392199516,0.00724464887753129,7128,active
43,chronaris,26,1,chronaris_physical_consistency,0.1,0.10584898293018341,0.010584898293018341,5,active
43,chronaris,26,1,chronaris_causal_direction,0.1,0.09268704056739807,0.009268703870475292,7128,active
43,chronaris,27,1,chronaris_continuous_alignment,0.2,0.03275855630636215,0.006551711354404688,7101,active
43,chronaris,27,1,chronaris_physical_consistency,0.1,0.11014960706233978,0.011014960706233978,5,active
43,chronaris,27,1,chronaris_causal_direction,0.1,0.09317085146903992,0.009317085146903992,7101,active
43,chronaris,28,1,chronaris_continuous_alignment,0.2,0.030578119680285454,0.006115624215453863,7069,active
43,chronaris,28,1,chronaris_physical_consistency,0.1,0.07119881361722946,0.007119881454855204,5,active
43,chronaris,28,1,chronaris_causal_direction,0.1,0.09443482011556625,0.009443482384085655,7069,active
43,chronaris,29,1,chronaris_continuous_alignment,0.2,0.028988469392061234,0.005797693971544504,7030,active
43,chronaris,29,1,chronaris_physical_consistency,0.1,0.0990285724401474,0.00990285724401474,5,active
43,chronaris,29,1,chronaris_causal_direction,0.1,0.094130739569664,0.009413073770701885,7030,active
43,chronaris,30,1,chronaris_continuous_alignment,0.2,0.027516622096300125,0.0055033243261277676,7254,active
43,chronaris,30,1,chronaris_physical_consistency,0.1,0.10123550891876221,0.01012355089187622,5,active
43,chronaris,30,1,chronaris_causal_direction,0.1,0.09320352971553802,0.009320353157818317,7254,active
43,chronaris,31,1,chronaris_continuous_alignment,0.2,0.026119573041796684,0.005223914515227079,6931,active
43,chronaris,31,1,chronaris_physical_consistency,0.1,0.26567426323890686,0.026567427441477776,5,active
43,chronaris,31,1,chronaris_causal_direction,0.1,0.09425640106201172,0.009425640106201172,6931,active
43,chronaris,32,1,chronaris_continuous_alignment,0.2,0.02444569393992424,0.004889138974249363,7530,active
43,chronaris,32,1,chronaris_physical_consistency,0.1,0.07051970809698105,0.007051970809698105,5,active
43,chronaris,32,1,chronaris_causal_direction,0.1,0.09475429356098175,0.00947542954236269,7530,active
43,chronaris,33,1,chronaris_continuous_alignment,0.2,0.02147943526506424,0.0042958869598805904,7011,active
43,chronaris,33,1,chronaris_physical_consistency,0.1,0.19779646396636963,0.019779646769165993,5,active
43,chronaris,33,1,chronaris_causal_direction,0.1,0.09577854722738266,0.009577854536473751,7011,active
43,chronaris,34,1,chronaris_continuous_alignment,0.2,0.018732869997620583,0.0037465740460902452,7162,active
43,chronaris,34,1,chronaris_physical_consistency,0.1,0.11142575740814209,0.011142576113343239,5,active
43,chronaris,34,1,chronaris_causal_direction,0.1,0.09390205144882202,0.009390205144882202,7162,active
43,chronaris,35,1,chronaris_continuous_alignment,0.2,0.016221607103943825,0.003244321560487151,6871,active
43,chronaris,35,1,chronaris_physical_consistency,0.1,0.10382052510976791,0.010382052510976791,5,active
43,chronaris,35,1,chronaris_causal_direction,0.1,0.09530091285705566,0.009530091658234596,6871,active
43,chronaris,36,1,chronaris_continuous_alignment,0.2,0.014500957913696766,0.002900191582739353,7270,active
43,chronaris,36,1,chronaris_physical_consistency,0.1,0.05748525261878967,0.005748525261878967,5,active
43,chronaris,36,1,chronaris_causal_direction,0.1,0.09522439539432526,0.009522439911961555,7270,active
43,chronaris,37,1,chronaris_continuous_alignment,0.2,0.01291283406317234,0.002582566812634468,7188,active
43,chronaris,37,1,chronaris_physical_consistency,0.1,0.07625163346529007,0.007625163532793522,5,active
43,chronaris,37,1,chronaris_causal_direction,0.1,0.09567945450544357,0.009567945264279842,7188,active
43,chronaris,38,1,chronaris_continuous_alignment,0.2,0.011475501582026482,0.002295100362971425,6994,active
43,chronaris,38,1,chronaris_physical_consistency,0.1,0.0753883421421051,0.007538834121078253,5,active
43,chronaris,38,1,chronaris_causal_direction,0.1,0.09572052955627441,0.009572053328156471,6994,active
43,chronaris,39,1,chronaris_continuous_alignment,0.2,0.009859808720648289,0.001971961697563529,7139,active
43,chronaris,39,1,chronaris_physical_consistency,0.1,0.08636453002691269,0.008636453188955784,5,active
43,chronaris,39,1,chronaris_causal_direction,0.1,0.09630271047353745,0.00963027123361826,7139,active
43,chronaris,40,1,chronaris_continuous_alignment,0.2,0.009123151190578938,0.0018246303079649806,7217,active
43,chronaris,40,1,chronaris_physical_consistency,0.1,0.08952884376049042,0.008952884934842587,5,active
43,chronaris,40,1,chronaris_causal_direction,0.1,0.09645769000053406,0.009645769372582436,7217,active
43,chronaris,41,1,chronaris_continuous_alignment,0.2,0.008596030063927174,0.0017192059895023704,6962,active
43,chronaris,41,1,chronaris_physical_consistency,0.1,0.070146344602108,0.007014634553343058,5,active
43,chronaris,41,1,chronaris_causal_direction,0.1,0.0958268940448761,0.009582689963281155,6962,active
43,chronaris,42,1,chronaris_continuous_alignment,0.2,0.008021312765777111,0.0016042626230046153,6831,active
43,chronaris,42,1,chronaris_physical_consistency,0.1,0.0715286135673523,0.007152861449867487,5,active
43,chronaris,42,1,chronaris_causal_direction,0.1,0.09659742563962936,0.009659742936491966,6831,active
43,chronaris,43,1,chronaris_continuous_alignment,0.2,0.007755483966320753,0.0015510967932641506,6963,active
43,chronaris,43,1,chronaris_physical_consistency,0.1,0.046312253922224045,0.004631225485354662,5,active
43,chronaris,43,1,chronaris_causal_direction,0.1,0.09593386948108673,0.009593387134373188,6963,active
43,chronaris,44,1,chronaris_continuous_alignment,0.2,0.00761439511552453,0.0015228789998218417,7432,active
43,chronaris,44,1,chronaris_physical_consistency,0.1,0.052623338997364044,0.005262333899736404,5,active
43,chronaris,44,1,chronaris_causal_direction,0.1,0.09627661108970642,0.009627661667764187,7432,active
43,chronaris,45,1,chronaris_continuous_alignment,0.2,0.00724199740216136,0.0014483995037153363,7110,active
43,chronaris,45,1,chronaris_physical_consistency,0.1,0.037670403718948364,0.0037670403253287077,5,active
43,chronaris,45,1,chronaris_causal_direction,0.1,0.09648153930902481,0.009648154489696026,7110,active
43,chronaris,46,1,chronaris_continuous_alignment,0.2,0.006998761091381311,0.0013997522182762623,7110,active
43,chronaris,46,1,chronaris_physical_consistency,0.1,0.03873678296804428,0.0038736783899366856,5,active
43,chronaris,46,1,chronaris_causal_direction,0.1,0.09717042744159698,0.009717042557895184,7110,active
43,chronaris,47,1,chronaris_continuous_alignment,0.2,0.006472080480307341,0.0012944161426275969,6904,active
43,chronaris,47,1,chronaris_physical_consistency,0.1,0.05868111923336983,0.005868112202733755,5,active
43,chronaris,47,1,chronaris_causal_direction,0.1,0.09633322060108185,0.0096333222463727,6904,active
43,chronaris,48,1,chronaris_continuous_alignment,0.2,0.006212025880813599,0.0012424051528796554,6896,active
43,chronaris,48,1,chronaris_physical_consistency,0.1,0.05759233236312866,0.005759233143180609,5,active
43,chronaris,48,1,chronaris_causal_direction,0.1,0.09665858000516891,0.009665858000516891,6896,active
43,chronaris,49,1,chronaris_continuous_alignment,0.2,0.006181299686431885,0.001236259937286377,7153,active
43,chronaris,49,1,chronaris_physical_consistency,0.1,0.14605069160461426,0.014605069532990456,5,active
43,chronaris,49,1,chronaris_causal_direction,0.1,0.09632806479930878,0.009632806293666363,7153,active
43,chronaris,50,1,chronaris_continuous_alignment,0.2,0.0058389948680996895,0.0011677989969030023,6932,active
43,chronaris,50,1,chronaris_physical_consistency,0.1,0.0419953390955925,0.004199534188956022,5,active
43,chronaris,50,1,chronaris_causal_direction,0.1,0.09587004035711288,0.009587003849446774,6932,active
