optimizer_update,pretraining_chronaris_causal_direction,pretraining_chronaris_continuous_alignment,pretraining_chronaris_physical_consistency,pretraining_explicit_time_shift,pretraining_lag_discrimination,pretraining_masked_reconstruction,pretraining_observation_anchor,pretraining_short_horizon_prediction,gradient_norm_before_clip,guided_task_loss,guided_public_loss,guided_mechanism_loss
130,0.09428477752953768,0.04826321406289935,0.5924393888562918,1.6683321297168732,0.6406926512718201,0.6053829342126846,0.5806502737104893,0.6424834169447422,0.5421178936958313,1.0920628011226654,0.5589447990059853,0.5783444941043854
131,0.08801279775798321,0.046989296562969685,2.4295046851038933,1.493329867720604,0.6125822365283966,0.6635735034942627,0.5952379740774632,0.694053903222084,3.5266966819763184,1.031093493103981,0.5172630809247494,0.564608983695507
132,0.09140966180711985,0.04723940370604396,0.6331430785357952,1.6370557844638824,0.6285802498459816,0.6520821005105972,0.603602085262537,0.6749738305807114,0.5870607495307922,0.997122012078762,0.5313316211104393,0.5507908836007118
133,0.09228712134063244,0.04784908099099994,0.8866212442517281,1.6733327358961105,0.6330443024635315,0.6744489744305611,0.6441422998905182,0.7123038545250893,0.5718801617622375,1.058855414390564,0.5689462497830391,0.5453059524297714
134,0.09165210463106632,0.043179212138056755,0.6713721118867397,1.5844561755657196,0.6336935311555862,0.6053317934274673,0.5523846298456192,0.6345992311835289,0.49337679147720337,0.9267847910523415,0.6148538328707218,0.5537218786776066
135,0.09623521286994219,0.042935469187796116,1.5333017893135548,1.6529910564422607,0.6396133601665497,0.6934467032551765,0.6106036528944969,0.7060968577861786,1.132379174232483,0.7686476856470108,0.3459564447402954,0.3177991360425949
136,0.09397238120436668,0.03538510273210704,0.5524961166083813,1.596093937754631,0.647086538374424,0.6305437013506889,0.607324980199337,0.6473416537046432,0.44261398911476135,0.7555668652057648,0.321295203641057,0.27505925111472607
137,0.09161671344190836,0.027276334818452597,1.6603514440357685,1.5849619060754776,0.6248168498277664,0.26778348721563816,0.2413454633206129,0.2738827336579561,1.13983154296875,0.766792930662632,0.31104323640465736,0.2923093941062689
138,0.09328101295977831,0.02529255789704621,0.7311720810830593,1.6126115918159485,0.6110028028488159,0.2931689340621233,0.2554959040135145,0.2856852300465107,0.3759534955024719,0.8068443611264229,0.34867530316114426,0.31864168867468834
139,0.09262982849031687,0.026604078710079193,0.7052627541124821,1.5548930764198303,0.6134884357452393,0.22952929325401783,0.21943814493715763,0.23869165033102036,0.35803934931755066,0.7519049867987633,0.35614918544888496,0.3724125437438488
140,0.09264986496418715,0.027432831469923258,0.8732322566211224,1.5240963399410248,0.6215434297919273,0.28024215064942837,0.250091765075922,0.2785213924944401,0.3797745704650879,0.7582550048828125,0.36707063764333725,0.35022512823343277
141,0.09219940751791,0.02678257250227034,0.7145535014569759,1.524945855140686,0.6168526038527489,0.3219079487025738,0.26702476665377617,0.31888570822775364,0.45925840735435486,0.7078700885176659,0.40212320163846016,0.3653831444680691
142,0.09318866394460201,0.026806345209479332,0.6542972177267075,1.5129126757383347,0.60847008228302,0.2351333424448967,0.20139345806092024,0.22960741072893143,0.2572838068008423,0.8056705743074417,0.2925056889653206,0.31347283348441124
143,0.09440827462822199,0.02447572839446366,0.5879389978945255,1.5735557079315186,0.6192679032683372,0.2771594375371933,0.2245491612702608,0.274745037779212,0.3302554488182068,0.7454233318567276,0.6199805364012718,0.6279633902013302
144,0.09252806566655636,0.024437947664409876,0.5958520174026489,1.5899815410375595,0.6195046380162239,0.2480696365237236,0.2386823073029518,0.2626523580402136,0.2631455957889557,0.8750599920749664,0.6139638721942902,0.559498269110918
145,0.09198249503970146,0.029937100829556584,0.9748851358890533,1.4864787012338638,0.6123335286974907,0.6034977063536644,0.5580370537936687,0.6115794628858566,0.510361909866333,0.7662167623639107,0.686623178422451,0.5633670873939991
146,0.09454330895096064,0.03066858509555459,0.7006238270550966,1.5112833678722382,0.6376210600137711,0.6385912299156189,0.6418451890349388,0.6578121110796928,0.4435969591140747,0.8043833896517754,0.6127402633428574,0.5717683881521225
147,0.09284836053848267,0.03209093073382974,2.473607115447521,1.5874446779489517,0.6294660195708275,0.6054298616945744,0.570248506963253,0.6187927424907684,1.5631499290466309,0.8320358172059059,0.6019835695624352,0.6098305135965347
148,0.09521002974361181,0.026958579430356622,0.9379104264080524,1.5384050011634827,0.6340469494462013,0.5170115865767002,0.5116918869316578,0.542393833398819,0.4128803014755249,0.786498099565506,0.6029064133763313,0.5752585679292679
149,0.0897644991055131,0.029555178713053465,0.6699470989406109,1.5175757706165314,0.60969128459692,0.5747415572404861,0.5226347520947456,0.5861914604902267,0.4264695942401886,0.7974308878183365,0.6437827870249748,0.6186433658003807
150,0.09170333482325077,0.029612974962219596,1.2785486355423927,1.5479934364557266,0.6137970238924026,0.532392181456089,0.5074124224483967,0.5574662983417511,0.5063031315803528,0.8056944832205772,0.5381130278110504,0.5735145881772041
151,0.09376266319304705,0.02850115462206304,1.3897677697241306,1.5771171003580093,0.6257833242416382,0.5480405613780022,0.49602675065398216,0.550312053412199,0.5427182912826538,0.9068012908101082,0.3393075242638588,0.3059496432542801
152,0.0981530686840415,0.02584134484641254,0.37122898548841476,1.637124627828598,0.6412098780274391,0.6036146022379398,0.5725957080721855,0.6088000647723675,0.3232141137123108,0.9497120603919029,0.3233686685562134,0.32221571914851665
153,0.09439477510750294,0.019447843078523874,0.735686682164669,1.4751605093479156,0.5893882587552071,0.2626532334834337,0.21891604084521532,0.2573435604572296,0.448601096868515,0.8832366690039635,0.32797108218073845,0.27795115672051907
154,0.09610187634825706,0.02114040730521083,0.8099769167602062,1.52891206741333,0.6235760524868965,0.2432503793388605,0.22262237593531609,0.24363934434950352,0.39652395248413086,0.8208719715476036,0.337958887219429,0.32029227167367935
155,0.0960267810150981,0.018608684767968953,1.0724618919193745,1.5098392963409424,0.6131344810128212,0.22770476527512074,0.21023306343704462,0.23807063791900873,0.3678203225135803,0.8298609554767609,0.35682142339646816,0.3397657498717308
156,0.09740889444947243,0.018401792738586664,0.6809708476066589,1.53639617562294,0.6212063506245613,0.2716329637914896,0.2448920849710703,0.27179406210780144,0.4600457549095154,0.8278235867619514,0.32957613468170166,0.27647074684500694
157,0.09408030286431313,0.01702775980811566,0.5573672987520695,1.5911249816417694,0.6011563390493393,0.3099485319107771,0.290574187412858,0.3230470083653927,0.3203316628932953,0.8336838632822037,0.31818854063749313,0.30910511314868927
158,0.09599610045552254,0.017614122363738716,0.5607099682092667,1.623606264591217,0.6229820176959038,0.28054768964648247,0.267819594591856,0.2842356991022825,0.38173869252204895,0.8257731720805168,0.3524106163531542,0.26851462945342064
159,0.09648033231496811,0.018059060676023364,1.3191831912845373,1.5305506139993668,0.6140482500195503,0.3163223024457693,0.3379725031554699,0.3451293855905533,0.6685753464698792,1.0522868633270264,0.5895648933947086,0.6005634889006615
160,0.09661553800106049,0.015408299048431218,1.682837700471282,1.4941423833370209,0.6209745034575462,0.23967217467725277,0.22502624057233334,0.23994703963398933,0.9704238772392273,1.0156031176447868,0.687443420290947,0.6095080450177193
161,0.09241459518671036,0.02290056017227471,0.4839027188718319,1.6051775515079498,0.6129413172602654,0.6074090488255024,0.5855160541832447,0.6309996098279953,0.5086014866828918,1.0156530141830444,0.5865147486329079,0.6520483121275902
162,0.09755242336541414,0.02184819709509611,0.6640547700226307,1.583120346069336,0.6431847214698792,0.5946646369993687,0.5446638949215412,0.6090992987155914,0.5169461965560913,1.1106533706188202,0.5885272324085236,0.49520792067050934
163,0.09208088461309671,0.021905522793531418,0.5653692129999399,1.5543101578950882,0.6092702597379684,0.6640016958117485,0.5688788257539272,0.661161296069622,0.47927325963974,1.0495584532618523,0.5550213679671288,0.5795799642801285
164,0.08946271147578955,0.021876249462366104,0.3201953303068876,1.5541587620973587,0.6098414063453674,0.5779178701341152,0.5804895609617233,0.629546619951725,0.4724878966808319,1.003190517425537,0.5687859691679478,0.5097745880484581
165,0.09168675914406776,0.022265541134402156,0.35680483281612396,1.59742172062397,0.6211634054780006,0.6469224169850349,0.6249483972787857,0.667994312942028,0.4618191421031952,1.080403819680214,0.5272806361317635,0.5187038443982601
166,0.09185297787189484,0.02036122279241681,0.4380926638841629,1.6342779844999313,0.63808424025774,0.5500501729547977,0.5547366552054882,0.58521568775177,0.4541285037994385,0.9421391189098358,0.5875058546662331,0.5819651037454605
167,0.09241490811109543,0.02207051869481802,0.5333673171699047,1.4973128736019135,0.6365348845720291,0.6323196217417717,0.6174641102552414,0.6528521403670311,0.429733544588089,0.7256823480129242,0.3451642543077469,0.2791204899549484
168,0.09257928468286991,0.019891310133971274,0.45921485498547554,1.5201419740915298,0.6135636493563652,0.5736952871084213,0.5341713614761829,0.5994469523429871,0.4363350570201874,0.7095595672726631,0.35692066326737404,0.29235786385834217
169,0.09528362937271595,0.015207893680781126,0.592148270457983,1.5068400353193283,0.5990159139037132,0.26443858444690704,0.22909259051084518,0.2582909557968378,0.38525381684303284,0.7202669009566307,0.2977954763919115,0.2993372865021229
170,0.09570157900452614,0.015653222799301147,0.44287351332604885,1.4486995339393616,0.6144719198346138,0.27723355032503605,0.2462364761158824,0.26931166648864746,0.36756426095962524,0.7623573392629623,0.3263736814260483,0.3305123522877693
171,0.0965220583602786,0.013349749497137964,0.4970027022063732,1.469426229596138,0.623901903629303,0.22299580462276936,0.19762056041508913,0.22494320757687092,0.30640166997909546,0.7046727910637856,0.3909747451543808,0.37407124042510986
172,0.09533631429076195,0.013865167857147753,0.9486490152776241,1.5231585204601288,0.6060528829693794,0.26121310517191887,0.23058483749628067,0.2617342732846737,0.7942706942558289,0.6947825849056244,0.3282901868224144,0.343160018324852
173,0.09375412482768297,0.013635418959893286,0.5567344911396503,1.5659747868776321,0.5880330540239811,0.2833471242338419,0.2741302140057087,0.29175918735563755,0.362718790769577,0.6738764196634293,0.41202791780233383,0.37491993047297
174,0.09620450902730227,0.014209578046575189,0.5575232394039631,1.5939450412988663,0.6048532575368881,0.219746770337224,0.1759228054434061,0.21946026384830475,0.3047744035720825,0.7642225697636604,0.28989030234515667,0.3178046680986881
175,0.09372350573539734,0.012595051783137023,0.4567096531391144,1.4843695312738419,0.60230702906847,0.24776677042245865,0.2225632518529892,0.2496966402977705,0.32660239934921265,0.7158238515257835,0.6174477823078632,0.5733101703226566
176,0.09477013442665339,0.013168497593142092,0.4104355685412884,1.5040778666734695,0.5961792171001434,0.2439932320266962,0.23255798034369946,0.2470354400575161,0.28967389464378357,0.834618404507637,0.5779336169362068,0.6473028808832169
177,0.0961384130641818,0.016504040569998324,0.5929119549691677,1.5570011883974075,0.608843520283699,0.5763894207775593,0.5444072522222996,0.5850597769021988,0.6563222408294678,0.7379751205444336,0.6417468935251236,0.572224423289299
178,0.09434309601783752,0.01642682682722807,0.9823763482272625,1.5267227441072464,0.6228939443826675,0.6156655922532082,0.5862887091934681,0.6323983371257782,0.61638343334198,0.762131430208683,0.5447965562343597,0.5639110207557678
179,0.09335651807487011,0.016147435642778873,0.46843811124563217,1.5320796370506287,0.6093805059790611,0.5954033210873604,0.5490425042808056,0.5941958241164684,0.3290037214756012,0.7888383194804192,0.6126376241445541,0.600034587085247
180,0.09385993331670761,0.01429320068564266,1.4159858375787735,1.548672690987587,0.6153896003961563,0.5143578723073006,0.49482689797878265,0.5249511860311031,0.8553255796432495,0.7537763342261314,0.6088144369423389,0.5205971598625183
181,0.09233152400702238,0.015415186993777752,0.8898650128394365,1.4959696978330612,0.6062560901045799,0.5425791442394257,0.5430658794939518,0.550580594688654,0.8745450973510742,0.7596438229084015,0.6732300296425819,0.603333130478859
182,0.09203904774039984,0.014138106489554048,0.4411376379430294,1.5165999084711075,0.5916335135698318,0.5079026371240616,0.523694884032011,0.5277115181088448,0.3400351405143738,0.7711468115448952,0.5403773300349712,0.5571989715099335
183,0.09344803169369698,0.014126684400252998,0.4831445273011923,1.5343527048826218,0.6094791293144226,0.5116812437772751,0.5182117633521557,0.5289391241967678,0.48038116097450256,0.8831154555082321,0.3622215762734413,0.30347454734146595
184,0.0935526518151164,0.012850330793298781,0.4528006725013256,1.4341015368700027,0.6080946996808052,0.5676325671374798,0.5353427641093731,0.5717728212475777,0.3769128918647766,0.952080562710762,0.35924768075346947,0.32749793864786625
185,0.09669363126158714,0.010030688776168972,0.6136492192745209,1.5457917749881744,0.6002930253744125,0.2541328761726618,0.21685161627829075,0.24970952048897743,0.5504852533340454,0.8602274544537067,0.3186036180704832,0.3956623300909996
186,0.09719509724527597,0.010992968396749347,0.49098970741033554,1.462259203195572,0.5981590524315834,0.229606406763196,0.20837404485791922,0.22875432297587395,0.3767753541469574,0.7992323935031891,0.35168803855776787,0.35206740722060204
187,0.09654188808053732,0.01024260651320219,0.6483262777328491,1.481644481420517,0.6018428802490234,0.21844009216874838,0.1972142355516553,0.2227719472721219,0.4259847402572632,0.811169721186161,0.33421243727207184,0.33570249378681183
188,0.09723219648003578,0.00925417518010363,0.5247108172625303,1.5590413212776184,0.6058155596256256,0.2659368459135294,0.23737468011677265,0.2558229062706232,0.3986453115940094,0.8008129075169563,0.31422002613544464,0.28592936135828495
189,0.09504178538918495,0.010061649372801185,0.4160599336028099,1.491598680615425,0.5741591043770313,0.3118150904774666,0.29284565709531307,0.3055713437497616,0.3252776563167572,0.8138045445084572,0.34543614834547043,0.31856903061270714
190,0.09768979717046022,0.009070870524737984,0.947239812463522,1.479976326227188,0.607833743095398,0.2746035922318697,0.255766368471086,0.27259468100965023,0.8083814382553101,0.8097146973013878,0.2962290346622467,0.29979261569678783
191,0.0972792161628604,0.009933329769410193,0.3529702629894018,1.4087349325418472,0.6100509837269783,0.3264598920941353,0.31610506027936935,0.3260446712374687,0.33161693811416626,1.0444758906960487,0.5909248664975166,0.590180791914463
192,0.0969123337417841,0.008507161517627537,0.8904804661870003,1.4402653574943542,0.5875565111637115,0.21079748589545488,0.2195626087486744,0.22819586377590895,0.6036674380302429,1.0004476234316826,0.5840307772159576,0.6192698627710342
193,0.0946201691403985,0.012004225980490446,1.4889232516288757,1.528828740119934,0.6123585850000381,0.5761026851832867,0.5629481859505177,0.5923912413418293,2.089157819747925,0.990539975464344,0.5899333469569683,0.5996089801192284
194,0.09693195298314095,0.011311372159980237,0.451012609526515,1.5523139983415604,0.6420896053314209,0.5639408752322197,0.5345620848238468,0.5686590448021889,0.5511585474014282,1.0878222435712814,0.5826097279787064,0.5325906835496426
195,0.09675879497081041,0.01205353788100183,1.0209551136940718,1.537973165512085,0.6191979572176933,0.615346435457468,0.5401758141815662,0.6207788214087486,2.3361473083496094,1.042433075606823,0.5342718027532101,0.6016992256045341
196,0.09590719826519489,0.013470658683218062,0.5109423771500587,1.5783255398273468,0.6286267712712288,0.5777712799608707,0.5565881691873074,0.5879155062139034,0.466476172208786,0.9947466850280762,0.5222293175756931,0.5155127160251141
197,0.09372385125607252,0.012171360198408365,0.5918254721909761,1.625840812921524,0.6105372905731201,0.6038322597742081,0.5949965752661228,0.6223804280161858,0.5165647864341736,1.058702364563942,0.5269815102219582,0.529323510825634
198,0.09528692904859781,0.011416803812608123,2.0048143845051527,1.5384668856859207,0.6075319200754166,0.5558757968246937,0.5281680449843407,0.5695130154490471,4.227389812469482,0.9334246963262558,0.6328233443200588,0.5773387253284454
199,0.09123178198933601,0.012766940402798355,0.6047518942505121,1.4967780709266663,0.5874191299080849,0.6084797009825706,0.5944531336426735,0.6305859163403511,0.5232983827590942,0.708843469619751,0.32621406950056553,0.2963058892637491
200,0.09563146345317364,0.01129556039813906,0.4103915635496378,1.466158002614975,0.6213809475302696,0.5291343219578266,0.55733422935009,0.5522001273930073,0.41416680812835693,0.692153736948967,0.34552951343357563,0.2889888323843479
201,0.09531524870544672,0.008513117849361151,0.451561463996768,1.3879985809326172,0.5978159010410309,0.24032494239509106,0.23091289401054382,0.24331686832010746,0.3634980618953705,0.6979716718196869,0.30953649803996086,0.35734570771455765
202,0.09625652711838484,0.008357522427104414,0.47610727325081825,1.4214200377464294,0.5665642507374287,0.25430072098970413,0.2468288317322731,0.2498425180092454,0.40988531708717346,0.7409901767969131,0.34074240922927856,0.3159632422029972
203,0.09753850102424622,0.008642868953756988,0.6057713516056538,1.392190620303154,0.5995497703552246,0.2102990485727787,0.19930999167263508,0.21362028643488884,0.6262598633766174,0.6927325129508972,0.3559948168694973,0.38616802357137203
204,0.09804956801235676,0.008877317188307643,0.4167902320623398,1.4289469867944717,0.5878793969750404,0.2340406607836485,0.23847955279052258,0.24396460689604282,0.40429604053497314,0.6816500574350357,0.33647725731134415,0.30968058481812477
205,0.09434965532273054,0.008133188937790692,0.5670753791928291,1.3771811574697495,0.561346136033535,0.2707545533776283,0.26564058288931847,0.2843936197459698,0.6941540837287903,0.6584412381052971,0.3981587663292885,0.3920255973935127
206,0.09787403140217066,0.008236177207436413,0.5552839785814285,1.459202766418457,0.5984343811869621,0.21167577616870403,0.1844904785975814,0.20771749317646027,0.5624924898147583,0.7456217557191849,0.3037281483411789,0.2908686362206936
207,0.09533823933452368,0.008029140997678041,0.43000052496790886,1.4497041553258896,0.5695484951138496,0.22766673937439919,0.2250223532319069,0.2327147014439106,0.3126041889190674,0.6696697473526001,0.6029376722872257,0.5657390169799328
208,0.09684951696544886,0.00720540207112208,0.32622208818793297,1.360475778579712,0.6013557016849518,0.23890627641230822,0.21200945600867271,0.24111752025783062,0.317868173122406,0.8013232201337814,0.5747400410473347,0.5636118352413177
209,0.09519360587000847,0.010744120925664902,0.4861669186502695,1.500793144106865,0.5847375243902206,0.5509374290704727,0.5512749999761581,0.5629540234804153,0.5547774434089661,0.692751832306385,0.6640416458249092,0.5443649552762508
210,0.09641701634973288,0.00926106091355905,0.38009971380233765,1.4651660174131393,0.6187814176082611,0.5998436436057091,0.5824017971754074,0.6173857375979424,0.398786723613739,0.7221051007509232,0.5883283466100693,0.5495355874300003
211,0.09115819912403822,0.008738760370761156,1.1446214579045773,1.4842699617147446,0.57513577491045,0.5523386970162392,0.566078569740057,0.5701692923903465,1.782650351524353,0.75140430778265,0.5779815912246704,0.599965687841177
212,0.09675527270883322,0.010867456905543804,0.3281315490603447,1.4447735846042633,0.6189248859882355,0.4970502182841301,0.46689702570438385,0.5111169889569283,0.3168359100818634,0.7073070779442787,0.5986047461628914,0.536691851913929
213,0.09416976664215326,0.011249715811572969,0.5903285555541515,1.4768643528223038,0.6059937998652458,0.5164413191378117,0.5188871175050735,0.5264521427452564,0.6758033633232117,0.7109059914946556,0.6083456203341484,0.5926763527095318
214,0.09548031818121672,0.010500337462872267,0.3727967534214258,1.4614498317241669,0.5882414318621159,0.5049892030656338,0.46805354207754135,0.5146534629166126,0.3492886424064636,0.725579522550106,0.54951611161232,0.5472381338477135
215,0.09508922137320042,0.0105259875417687,0.9374543130397797,1.5110058337450027,0.5981076508760452,0.4921569302678108,0.4644584283232689,0.5041262321174145,1.0015395879745483,0.8726741075515747,0.3345435597002506,0.29497903771698475
216,0.0943404296413064,0.009488255018368363,0.5064581781625748,1.4693555980920792,0.6025827452540398,0.5305376946926117,0.5479386746883392,0.5487715266644955,0.4417905807495117,0.9503696709871292,0.35284568928182125,0.31864694133400917
217,0.09733549226075411,0.006734727823641151,0.33009731210768223,1.3816546648740768,0.5530879274010658,0.2379282135516405,0.19882652163505554,0.2339362557977438,0.35515645146369934,0.8590506911277771,0.33169056847691536,0.25848956033587456
218,0.09759395197033882,0.006382272287737578,0.49494308792054653,1.477539137005806,0.5877808406949043,0.2270134836435318,0.19134231377393007,0.22344400361180305,0.3908836543560028,0.7945742309093475,0.33685579150915146,0.3227316103875637
219,0.09626937471330166,0.006846887117717415,0.5985871851444244,1.4396481215953827,0.529265496879816,0.21356909349560738,0.20476318895816803,0.21711445041000843,0.4116251766681671,0.7964372858405113,0.37360451370477676,0.3328779451549053
220,0.09617701359093189,0.0069819026393815875,0.3742811791598797,1.4187620878219604,0.5464349165558815,0.2353489901870489,0.2540535796433687,0.24471519887447357,0.337947815656662,0.7883138880133629,0.2993651367723942,0.26379475742578506
221,0.09659911785274744,0.007612444052938372,0.41455065459012985,1.3993611633777618,0.5610801726579666,0.28547518141567707,0.28771329671144485,0.29592420533299446,0.3827328383922577,0.7964455038309097,0.31957535073161125,0.3209419846534729
222,0.09723695367574692,0.006061302148737013,0.8697456736117601,1.3738005757331848,0.5722830481827259,0.2523611392825842,0.2502282718196511,0.25203786976635456,1.2515636682510376,0.7956376448273659,0.31751469895243645,0.32084151916205883
223,0.09757126681506634,0.006473719258792698,0.41910407319664955,1.4095696806907654,0.5765555202960968,0.3201296217739582,0.29441120475530624,0.31372600607573986,0.4315122961997986,1.0347639694809914,0.5943566299974918,0.5656770244240761
224,0.09727291483432055,0.0059337629354558885,0.8386816792190075,1.4030533730983734,0.5613870099186897,0.20752884447574615,0.20834739692509174,0.21447254810482264,0.9919434785842896,0.9860720932483673,0.5957363918423653,0.6126720383763313
225,0.09516630601137877,0.008414360170718282,0.41644793190062046,1.4368256628513336,0.5797068551182747,0.5574737191200256,0.5593987070024014,0.576092567294836,0.5711686015129089,0.9786229953169823,0.6149666421115398,0.5574827678501606
226,0.09609386324882507,0.008239599701482803,1.7661093939095736,1.5176495015621185,0.6056380942463875,0.5087540857493877,0.5022544600069523,0.5354523584246635,3.0795443058013916,1.0838178992271423,0.5288994275033474,0.5519476383924484
227,0.09539446234703064,0.008769246633164585,0.6229140665382147,1.3752469420433044,0.599033173173666,0.5819456838071346,0.54898352175951,0.5929701402783394,0.507008969783783,1.0448214933276176,0.5306388325989246,0.530529722571373
228,0.09474880341440439,0.008357538201380521,0.3555419985204935,1.506153792142868,0.5967876091599464,0.5210922732949257,0.5488278679549694,0.548507884144783,0.47387123107910156,0.9792738184332848,0.5504550822079182,0.542559314519167
229,0.09427481517195702,0.007487998344004154,0.34738197550177574,1.4424709379673004,0.586658701300621,0.5935586839914322,0.5839959159493446,0.6034055575728416,0.40852513909339905,1.0418811962008476,0.5190895535051823,0.5156507194042206
230,0.09715568367391825,0.00837157986825332,0.28543864376842976,1.4628618657588959,0.6303201392292976,0.5257094874978065,0.4967980794608593,0.5427193231880665,0.4040927290916443,0.9301656261086464,0.7246260046958923,0.5951094143092632
231,0.0962208416312933,0.007658673916012049,0.3626301232725382,1.4764826893806458,0.6195814535021782,0.5842348784208298,0.5758351348340511,0.5981691628694534,0.42265090346336365,0.6966887637972832,0.3129144497215748,0.3098157122731209
232,0.09564194921404123,0.007928717357572168,0.4812254700809717,1.5070675164461136,0.5980179607868195,0.4958467297255993,0.5145204178988934,0.5277901738882065,0.5377927422523499,0.6780394241213799,0.3246677350252867,0.58114661462605
233,0.09773225337266922,0.0056533729657530785,0.3012794107198715,1.3714775294065475,0.5615963749587536,0.23337855748832226,0.21906978450715542,0.2402308713644743,0.3218453526496887,0.6899304166436195,0.31755940429866314,0.2990950606763363
234,0.09717874694615602,0.005649435915984213,0.3146748524159193,1.4746199548244476,0.5772364623844624,0.2470881575718522,0.23249459359794855,0.24672266095876694,0.3405664563179016,0.7374963685870171,0.32085423171520233,0.30449466966092587
235,0.09714064281433821,0.00575723557267338,3.903786025941372,1.4159134179353714,0.5701319128274918,0.20251556672155857,0.18413946777582169,0.20519410725682974,5.132287502288818,0.69350715726614,0.375605758279562,0.39311376214027405
236,0.09809267427772284,0.006140349229099229,1.7659683246165514,1.4195916950702667,0.5873738825321198,0.23246422037482262,0.23112562485039234,0.23749477975070477,2.762669086456299,0.6723794490098953,0.3434736840426922,0.33787975646555424
237,0.09669173322618008,0.00630715669831261,0.28343212604522705,1.3443446457386017,0.5430940389633179,0.2521661017090082,0.26161041110754013,0.25836448185145855,0.3889833390712738,0.6602272912859917,0.4403861202299595,0.388131283223629
238,0.09695752803236246,0.00585930683882907,0.34339641965925694,1.3787086084485054,0.5571321919560432,0.2014025617390871,0.18409922905266285,0.1984319221228361,0.44002094864845276,0.7491005137562752,0.3321142215281725,0.3082819767296314
239,0.09555361978709698,0.005673114792443812,0.24414941109716892,1.4269176721572876,0.5287527032196522,0.2363491915166378,0.21964492090046406,0.2349619846791029,0.4133192300796509,0.6333428546786308,0.6718147024512291,0.5530749671161175
240,0.096019571647048,0.006462544610258192,0.34692842327058315,1.3759498447179794,0.5352629274129868,0.21637366898357868,0.20704660937190056,0.2234544400125742,0.3255256116390228,0.7768260091543198,0.6248318515717983,0.518763430416584
241,0.09638934675604105,0.006960771104786545,1.0703488420695066,1.3757844418287277,0.5946661755442619,0.5332447774708271,0.5439449474215508,0.5381044670939445,1.0231553316116333,0.6569849923253059,0.5916686505079269,0.5949737951159477
242,0.09432088490575552,0.007436019543092698,0.28161583468317986,1.3975252285599709,0.5871031582355499,0.549329861998558,0.5948333963751793,0.5740140154957771,0.44424763321876526,0.687193363904953,0.5438886359333992,0.5481214970350266
243,0.09348151460289955,0.006926274974830449,0.5570585858076811,1.4868204146623611,0.5702226907014847,0.5291360020637512,0.5481125600636005,0.5421127341687679,0.5487093925476074,0.7165685221552849,0.6272250451147556,1.053297784179449
244,0.09326194878667593,0.0063953177304938436,0.44983813911676407,1.5257354378700256,0.5895353481173515,0.47522205859422684,0.4787309132516384,0.49126656726002693,0.42456555366516113,0.6868695840239525,0.6147059053182602,0.5179833099246025
245,0.0947219617664814,0.007358087401371449,0.8343080896884203,1.4768332690000534,0.5722545273602009,0.49903692305088043,0.527348306030035,0.5012707859277725,0.8166041374206543,0.6749305352568626,0.6219780817627907,0.585363395512104
246,0.0956713855266571,0.006801121344324201,0.2925869785249233,1.3649948239326477,0.5761993490159512,0.47470683231949806,0.47905058786273,0.4798971191048622,0.3447660505771637,0.6999161466956139,0.54011045768857,0.556855671107769
247,0.09572733100503683,0.007005567662417889,0.27997973561286926,1.4793299287557602,0.5772434286773205,0.47537484765052795,0.4786643795669079,0.48309287056326866,0.3591853678226471,0.8705338686704636,0.3206159137189388,0.28863901644945145
248,0.09533088840544224,0.0066705665667541325,0.45498973689973354,1.3876439332962036,0.5637231692671776,0.525990903377533,0.5466813519597054,0.5387578420341015,0.44770994782447815,0.9501244872808456,0.32520086131989956,0.31326733715832233
249,0.09741902071982622,0.0046515605645254254,0.4471618589013815,1.3189986050128937,0.5468895025551319,0.20995919406414032,0.20680939592421055,0.22173266857862473,0.4369871914386749,0.8475861065089703,0.2724900506436825,0.27119862847030163
250,0.09770631231367588,0.005069811217254028,0.32654477655887604,1.423791915178299,0.5587460063397884,0.22448729258030653,0.19523799140006304,0.2187778139486909,0.415709525346756,0.7876402512192726,0.32242441549897194,0.32909286580979824
251,0.09711068589240313,0.005240050639258698,1.4704369585961103,1.3663738816976547,0.5276126936078072,0.20578374247998,0.19554878119379282,0.212200497277081,1.6374059915542603,0.7952198795974255,0.35118236020207405,0.33485011383891106
252,0.0970055153593421,0.005003527563530952,0.4589491877704859,1.2714669108390808,0.5423172935843468,0.23865938372910023,0.22160712257027626,0.240400617942214,0.4041318893432617,0.7778412401676178,0.28810152411460876,0.28396834805607796
253,0.09743100497871637,0.00536209304118529,1.0598623901605606,1.288783848285675,0.5388088040053844,0.26893611811101437,0.2818770743906498,0.2766903918236494,0.5249691009521484,0.7891484573483467,0.3513478673994541,0.30957550182938576
254,0.097367899492383,0.005272426293231547,0.3765835464000702,1.2702072486281395,0.5325455479323864,0.23189766146242619,0.23794287350028753,0.2432140652090311,0.4059321880340576,0.7935209795832634,0.33148521557450294,0.3039725571870804
255,0.09676629491150379,0.0055220679205376655,0.423924220725894,1.335149809718132,0.5315583422780037,0.30461494624614716,0.30270278826355934,0.3017493989318609,0.45556965470314026,1.0179061442613602,0.5943868234753609,0.5257422067224979
256,0.09605288598686457,0.004396706324769184,0.24444914795458317,1.352165699005127,0.5001913607120514,0.2180010424926877,0.19587209820747375,0.20903322473168373,0.29521968960762024,0.9787261188030243,0.65459855645895,0.6202068850398064
